scrapping_date,one_reviews_text,review_date,review_rating,size,review_title
2022-05-21 21:21:22.839590,"
Étui de rangement parfait.+ Tout est bien identifier et se range a la perfection.+ Le produit est bien maintenu.+ Très belle finition.Pour ceux qui cherche un sac de transport ce n'est pas le plus adapté. C'est un étui de rangement.
","Reviewed in France on March 10, 2021",5,Style: Carrying Case,"
Beau produit / belle finition / protège bien le casque !
"
2022-05-21 21:21:22.870179,"
Not sure why defective pieces like this are sold in india. This issue was also acknowledged by Facebook and it being sold after that is just bad
","Reviewed in India on January 20, 2022",1,Style: Elite 2 Strap,"
Product broke within 2 days. A widespread issue which facebook has acknowledged
"
2022-05-21 21:21:22.897846,"
Semplicemente perfetto per l Oculus Quest 2, ha il suo prezzo però il design ed i materiali sono perfetti. Tutto ha il suo posto. Con posto per cavi e Powerbank
","Reviewed in Italy on November 8, 2020",5,Style: Carrying Case,"
Caro ma buono
"
2022-05-21 21:21:22.925898,"
En un producto original esperaba más. Duro muy pocas horas de uso. No llegó a 50 horas
","Reviewed in Spain on January 25, 2022",1,Style: Elite 2 Strap,"
No paso de la garantía sin romperse
"
2022-05-21 21:21:22.955608,"
Todo perfecto
","Reviewed in Spain on February 20, 2022",5,Style: Elite Strap with Battery,"
Todo perfecto
"
2022-05-21 21:21:33.227881,"
Igual
","Reviewed in Spain on April 13, 2022",5,Style: Carrying Case,"
Identico
"
2022-05-21 21:21:33.255990,"
Lo consiglio, ottimo prodotto e prendere il suo originale non sbagli mai.
","Reviewed in Italy on April 15, 2021",5,Style: Elite 2 Strap,"
Perfetto!!!
"
2022-05-21 21:21:33.283814,"
Valigetta nn ingombrante funzionale, l’unica cosa che si dovrebbe cambiare il cursore della cerniera ... (è vero che la cerniera è invisibile)Secondo me è molto sottile e usandola prima o poi si può rompere
","Reviewed in Italy on January 27, 2021",5,Style: Carrying Case,"
Funzionale ma se....
"
2022-05-21 21:21:33.313617,"
Apesar do preço salgado, é nítido o salto de qualidade de um cabo link paralelo para uso no Oculus Quest. Valeu o investimento.
","Reviewed in Brazil on July 7, 2021",5,Style: Headset Cable,"
Qualidade excepcional
"
2022-05-21 21:21:33.341518,"
The case can keep both controllers and main headset.  No problem if you use the elite strap with battery, it fit nicely.  Very satisfy with the built quality
","Reviewed in Singapore on January 22, 2022",5,Style: Carrying Case,"
Light and sturdy
"
2022-05-21 21:21:33.369208,"
protege perfectamente las oculus quest 2
","Reviewed in Spain on May 20, 2021",5,Style: Carrying Case,"
necesitas esto si tienes las quest
"
2022-05-21 21:21:33.398552,"
il parraît que ce cable peut-être remplacé par d'autres beaucoup moins chers.Je  n'ai pas tenté (je le passe en charge !) mais en tout cas, celui-ci est de très bonne factureson poids le démontre !!Nécéssaire pour utiliser son PC ou acheter un router wifi6
","Reviewed in France on February 8, 2022",4,Style: Headset Cable,"
indispensable mais très cher
"
2022-05-21 21:21:33.426483,"
Easy to fit, the adjustable distance should accommodate even the largest head - it's very secure - great for those action games.
","Reviewed in Australia on June 28, 2021",5,Style: Elite 2 Strap,"
Comfort
"
2022-05-21 21:21:33.454774,"
3 días me ha durado. Oculus está retirando este producto debido a este problema. He pedido devolución, pero al estar roto no sé qué pasará :(
","Reviewed in Spain on April 6, 2021",1,Style: Elite 2 Strap,"
Se rompe con uso normal
"
2022-05-21 21:21:33.482504,"
Se adaptan muy bien a la cabeza. Te hacen ver mejor lo que se ve en el visor pero no te las puedes poner con gafas de ver.
","Reviewed in Spain on November 20, 2020",5,Style: Elite 2 Strap,"
Muy cómodas.
"
2022-05-21 21:21:43.759107,"
Se rompe con el uso regular
","Reviewed in Mexico on January 1, 2021",1,Style: Elite 2 Strap,"
Basura cara
"
2022-05-21 21:21:43.786479,"
Works as described. Much better experience compared to the flimsy, unbalanced strap included with the Oculus Quest 2.
","Reviewed in Australia on December 17, 2020",4,Style: Elite 2 Strap,"
Nice, nearly a requirement for those who purchase culus
"
2022-05-21 21:21:43.815259,"
This strap is so much better than the one you get with the VRIt should come with itWorth getting if you want to use your VR a lot
","Reviewed in Australia on April 20, 2021",5,Style: Elite 2 Strap,"
Worth getting
"
2022-05-21 21:21:43.843119,"
Il est vrai que la sangle de base de l'oculus laisse des fois à désirer.Néanmoins avec la sangle Elite vous avez une tenue de l'appareil parfait. Je l'ai depuis maintenant 2 mois, je la monte et démonte assez régulièrement et elle est en parfait état et de bonne qualité.Je recommande sans hésiter.
","Reviewed in France on August 5, 2021",5,Style: Elite 2 Strap,"
Un must have
"
2022-05-21 21:21:43.869722,"
ideale per utilizzare il visore per più ore
","Reviewed in Italy on April 3, 2021",5,Style: Elite 2 Strap,"
non potrei più farne a meno
"
2022-05-21 21:21:43.900135,"
I have been taking care when using the quest with the elite strap, so far no problems with the strap,a lot more comfortable than the standard strap.
","Reviewed in Australia on November 29, 2020",4,Style: Elite 2 Strap,"
Hasn't broken.
"
2022-05-21 21:21:43.930932,"
Un produit qui vaut la peine, les sables d’origine étant peu confortables pour un usage intensifJe ne mettrai toutefois Que 4 étoiles car je trouve que le prix du casque aurait bien justifié que cette sangle “confort” soit fournie d’origine !
","Reviewed in France on December 8, 2020",4,Style: Elite 2 Strap,"
Accessoire bien utile pour usage intensif
"
2022-05-21 21:21:43.958858,"
This is a great product and provides that extra bit of security and comfort.
","Reviewed in Australia on June 27, 2021",5,Style: Elite 2 Strap,"
Great product
"
2022-05-21 21:21:43.986293,"
The standard strap is pretty useless compared to this!  Be sure you get a case that is suited to the Elite Strap.
","Reviewed in Australia on November 25, 2021",5,Style: Elite 2 Strap,"
Must have
"
2022-05-21 21:21:44.013157,"
Nice design and perfect to protect your Oculus Quest when not in use. Thumbs up!
","Reviewed in Australia on May 26, 2021",5,Style: Carrying Case,"
Great!
"
2022-05-21 21:21:54.382265,"
いくつも他の方から報告が上がっていますが私のは2020年10月購入。週2日程度で2～3ヶ月使用し頭が痛くなるので半年程保管し久しぶりに使用したら簡単に欠損しました。材質に難がありそうですね。パッケージとかに無駄に凝らなくて良いから製品の品質を向上を望みます。
","Reviewed in Japan on September 4, 2021",1,Style: Elite 2 Strap,"
耐久性（材質）に難あり
"
2022-05-21 21:21:54.414283,"
Beats the default head strap by a mile, however very brittle and can break with minimal force, so make sure you handle it with care
","Reviewed in Australia on June 3, 2021",4,Style: Elite 2 Strap,"
Good but breaks easily
"
2022-05-21 21:21:54.442104,"
Buena calidad y tamaño para acomodar los lentes, controles y cargador. Diseño minimalista. Buen producto para cuidar tu inversión
","Reviewed in Mexico on January 10, 2021",5,Style: Carrying Case,"
Excelente producto
"
2022-05-21 21:21:54.471754,"
this elite strap is a great purchase and very much extends the amount of comfortable playtime you can't normally get with the base strap
","Reviewed in Australia on January 7, 2022",5,Style: Elite 2 Strap,"
Super comfy
"
2022-05-21 21:21:54.499440,"
Easy to use, affordable, and it transforms your VR experience if you own an Oculus Quest II and a PC.
","Reviewed in Australia on January 2, 2022",5,Style: Headset Cable,"
Affordable and it transforms your VR experience; especially with an Oculus Quest II.
"
2022-05-21 21:21:54.526782,"
Makes the Quest 2 fit perfectly and better than my DAS. Haven't had any issues with cracking.
","Reviewed in Australia on December 14, 2020",5,Style: Elite 2 Strap,"
Excellent
"
2022-05-21 21:21:54.554568,"
que tiene las gafas tiene que comprar este accesorio. hace una diferencia en la comodidad. equilibra el peso.  Muy bien
","Reviewed in Spain on March 7, 2021",5,Style: Elite 2 Strap,"
Correa Elite para Oculus Quest 2
"
2022-05-21 21:21:54.582281,"
Rangement intéressant, j'y ait tout mis : le casque, l'espafeur pour lunettes, les 2 manettes, le chargeur, le câble fourni avec le casque, un câble de 5 mètres (pour Oculus Link (pas besoin de l'officiel, tant que c'est USB 3.0 ça suffit)) et un chiffon microfibre.Il y a encore de la place à l'intérieur.
","Reviewed in France on March 13, 2021",4,Style: Carrying Case,"
Boîte de rangement idéal pour l'Oculus Quest 2
"
2022-05-21 21:21:54.615070,"
De tan solo 5 meses de haberlo comprado y usarlo un máximo de 14 veces con sesiones a no más de una hora se rompió.
","Reviewed in Mexico on September 18, 2021",1,Style: Elite 2 Strap,"
Se rompió muy fácil
"
2022-05-21 21:21:54.643358,"
Hace su funcion a la perfeccion , notas una buena calidad a la hora de jugar y no tener minimo de movimientos como con las correas
","Reviewed in Spain on January 29, 2022",5,Style: Elite Strap with Battery,"
Buena compra
"
2022-05-21 21:22:04.935810,"
Barely used and already had strap peeled offVery disappointing actually barely used!!No return option as well
","Reviewed in Australia on May 8, 2022",1,Style: Elite 2 Strap,"
Barely used and already had strap peeled off
"
2022-05-21 21:22:04.967356,"
Hi my elite strap cracked on the side when i was adjusting it. Have had it less than 6 months, refund or replacement? No response.
","Reviewed in Australia on April 1, 2022",2,Style: Elite 2 Strap,"
Strap Cracked
"
2022-05-21 21:22:04.997052,"
Il miglior cinturino di sempre, è perfetto, magari potevano farli più resistenti ma va bene così
","Reviewed in Italy on April 2, 2021",5,Style: Elite 2 Strap,"
Perfetto
"
2022-05-21 21:22:05.025820,"
Il suo originale molto carino e rifinito bene.
","Reviewed in Italy on April 15, 2021",5,Style: Carrying Case,"
Ottimo!!!
"
2022-05-21 21:22:05.054795,"
Bien para proteger las gafas
","Reviewed in Spain on March 18, 2021",5,Style: Carrying Case,"
Llego todo bien
"
2022-05-21 21:22:05.083009,"
Nada como comprar un producto original  Oculus. Cuesta mas, pero es Original. Sin lugar a falla.
","Reviewed in Mexico on February 2, 2021",5,Style: Headset Cable,"
Producto Original Oculus.
"
2022-05-21 21:22:05.113255,"
Perfecto para Oculus quest 2
","Reviewed in Mexico on January 24, 2021",5,Style: Carrying Case,"
Perfecto
"
2022-05-21 21:22:05.139567,"
I’m glad I spent the extra on this, I wasn’t going to cause I thought it was a waste of money, but definitely worth it.
","Reviewed in Australia on May 20, 2021",5,Style: Elite 2 Strap,"
A must have
"
2022-05-21 21:22:05.168274,"
Compralo e basta!! Oculus 2 senza questo Elite e poca roba!!!
","Reviewed in Italy on November 6, 2020",5,Style: Elite 2 Strap,"
Compratelo tutti#!
"
2022-05-21 21:22:05.195278,"
The fact that this cable is so thin and flexible makes it far superior to the competition - well done
","Reviewed in Australia on February 7, 2021",5,Style: Headset Cable,"
Excellent
"
2022-05-21 21:22:15.548094,"
With this new strap, not only increased the playtime, it is also easier to put on.  I felt like it as 'easy on' strap.
","Reviewed in Singapore on January 29, 2022",5,Style: Elite Strap with Battery,"
Longer playtime, yeah!
"
2022-05-21 21:22:15.577683,"
The headstrap has cracked.Barely 6 months old.Hardly used.
","Reviewed in Australia on September 15, 2021",2,Style: Elite 2 Strap,"
Cracked strap after 6 month minimal use
"
2022-05-21 21:22:15.605308,"
A big improvement over the standard strap. Fast delivery
","Reviewed in Australia on August 31, 2021",4,Style: Elite 2 Strap,"
A big improvement over the standard strap
"
2022-05-21 21:22:15.633884,"
Functions well and does what it's suppose to, also much more likely to work then off brand products.
","Reviewed in Australia on August 19, 2021",4,Style: Headset Cable,"
Does what it says, tho well overpriced
"
2022-05-21 21:22:15.663367,"
Gostei da qualidade, não gostei do preço e ser usb-c
","Reviewed in Brazil on June 24, 2021",4,Style: Headset Cable,"
Muito caro
"
2022-05-21 21:22:15.691346,"
Malheureusement, le support de tête est cassé à plusieurs reprises. Juste à la tête avec de nombreux mouvements, le plastique devrait être plus flexible et ne pas se casser. Après la dépose, j'ai constaté que même dans un endroit protégé à l'intérieur de la partie arrière de la tête, le plastique était fissuré. Garantie ? À mon avis, oui, mais probablement trop d'efforts. Dommage, car il s'asseyait parfaitement sur la tête.
","Reviewed in France on June 10, 2021",1,Style: Elite 2 Strap,"
Ce qui reste pour toujours, mais une relation si courte et tout est parti :( !
"
2022-05-21 21:22:15.718767,"
elite strap is outstanding much better than the normal strap provided by oculus. makes it using much easier
","Reviewed in Singapore on March 19, 2021",5,Style: Elite 2 Strap,"
worth the money much better than normal strap
"
2022-05-21 21:22:15.747732,"
NÃO ENCAIXA NA ENTRADA USB C DO MEU PC DEMASIADO LARGO
","Reviewed in Spain on February 6, 2022",5,Style: Headset Cable,"
CORRESPONDE À DESCRIÇÃO
"
2022-05-21 21:22:15.777265,"
This works well with smaller heads e.g. kids.
","Reviewed in Singapore on December 27, 2021",5,Style: Elite 2 Strap,"
Works well for small heads
"
2022-05-21 21:22:15.804536,"
you get what you pay for
","Reviewed in Australia on November 18, 2020",5,Style: Headset Cable,"
great product
"
2022-05-21 21:22:26.081559,"
It was a birthday gift for my son He reports that all is good it does the job he needed it to do and it arrived on time
","Reviewed in Australia on January 11, 2021",5,Style: Elite 2 Strap,"
It arrived on time
"
2022-05-21 21:22:26.114113,"
Son cómodos pero en menos de 2 meses de uso normal y se termino rompiendo, no vale la pena el producto
","Reviewed in Mexico on April 29, 2021",1,Style: Elite 2 Strap,"
Siguen defectuosos
"
2022-05-21 21:22:26.142257,"
La transmisión de datos es muy rápida.
","Reviewed in Mexico on August 22, 2020",5,Style: Headset Cable,"
¡Funciona muy bien!
"
2022-05-21 21:22:26.170925,"
I received a chinese rip-off version of the Oculus link 3.0 USB C cable. It isnt even the right cable as advertised.
","Reviewed in Australia on March 16, 2022",1,Style: Headset Cable,"
Not the correct product
"
2022-05-21 21:22:26.197426,"
un cable sin mas
","Reviewed in Spain on June 7, 2021",1,Style: Headset Cable,"
cable
"
2022-05-21 21:22:26.226269,"
It broke!!!!! Second break, bought this one on the16th dec, the first one on elease and it broke after 25days
","Reviewed in Australia on December 9, 2020",1,Style: Elite 2 Strap,"
Broken twice
"
2022-05-21 21:22:26.254780,"
Muy buena calidad, mantiene el equipo bien protegido.
","Reviewed in Mexico on November 18, 2020",5,Style: Carrying Case,"
Muy buen producto
"
2022-05-21 21:22:26.284920,"
Très bon produit. Je ne suis pas d'accord avec beaucoup de commentaires négatifs : -  Le zip de la fermeture est tenu par un fil effectivement, c'est fait pour le ranger dans la glissière, c'est joli et cela rend bien, c'est discret. -  la fermeture éclair est de qualité correct, elle est légère effectivement mais cela fait qu'elle est discrète. -  tout rentre parfaitement bien dedans, c'est super bien foutu et globalement l'objet est joli je trouve que cela fait fait vraiment quali, en plus la place est super bien optimisé.
","Reviewed in France on November 7, 2020",4,Style: Carrying Case,"
Bon produit
"
2022-05-21 21:22:26.314838,"
Tamaño apropiado, con departamentos para cada cosa y muy resistente.
","Reviewed in Spain on December 2, 2020",5,Style: Carrying Case,"
Adecuada
"
2022-05-21 21:22:26.341795,"
Very sturdy case, offering solid protection to the headset and controllers. Seating area from controllers is a bit small/cramped and would benefit from a redesign.
","Reviewed in Australia on January 22, 2021",4,Style: Carrying Case,"
Sturdy design, but cramped interior.
"
2022-05-21 21:22:36.662000,"
Bon produit,La seule chose que je pourrai lui reprocher, c est pour le rangement des contrôleurs qui n est pas très intuitif...Sinon ca marche :-)
","Reviewed in France on February 21, 2021",4,Style: Carrying Case,"
Conforme
"
2022-05-21 21:22:36.690721,"
The Elite Strap broke after a week of use, i one day went to put it on and it shattered and fell apart on me.
","Reviewed in Australia on June 21, 2021",1,Style: Elite 2 Strap,"
BROKEN AFTER A WEEK
"
2022-05-21 21:22:36.723108,"
Un lot de deux protections, une pour visage plus large et une pour visage plus fin que la protection d'origine. Une des deux est donc inutile.Dans mon cas la protection pour visage plus fin améliore légèrement le confort mais est inutilisable avec mes lunettes...J'ai suite à ça pris la décision de commander des verres correcteurs qui se fixent directement dans le casque, plus besoin de lunette avec ça (très agréable) mais ça rend les anneaux anti-lumière inutilisables...Bref, ça fait cher pour le peu de confort gagné.
","Reviewed in France on December 29, 2021",2,Style: Fit Pack,"
Protection pour visage fin inutilisable si vous portez des lunettes
"
2022-05-21 21:22:36.750856,"
I gently picked up my goggles from the plastic strip on the side and it completely snapped.
","Reviewed in Australia on January 13, 2021",1,Style: Elite 2 Strap,"
Elite by name - not by quality
"
2022-05-21 21:22:36.779610,"
No durability issues, very comfortable.
","Reviewed in Australia on December 27, 2020",5,Style: Elite 2 Strap,"
No durability issues, very comfortable
"
2022-05-21 21:22:36.809401,"
Seemed to be fine for a little while then all of a sudden just snapped on one of the sides when tightening.
","Reviewed in Australia on February 12, 2021",1,Style: Elite 2 Strap,"
Snapped on side
"
2022-05-21 21:22:36.838968,"
Way better than standard head strap, super comfy fitting and no need to keep adjusting to keep a tight fit.
","Reviewed in Australia on November 28, 2020",5,Style: Elite 2 Strap,"
Super Comfy
"
2022-05-21 21:22:36.867609,"
Excelente en tamaño y calidad.
","Reviewed in Spain on July 3, 2021",5,Style: Headset Cable,"
cable
"
2022-05-21 21:22:36.896137,"
estetica ottima...ma per quello che costa il laccetto per aprirlo e chiuderlo é un semplice filo....imbarazzante
","Reviewed in Italy on April 11, 2021",3,Style: Carrying Case,"
buono ma
"
2022-05-21 21:22:36.923090,"
It has made playing with vr so much easier and makes it more comfortable
","Reviewed in Australia on July 3, 2021",5,Style: Elite 2 Strap,"
Awesome
"
2022-05-21 21:22:47.208056,"
pour le prix, c'est bien ? oui le prix et abordable plus 4,30 de jeux en plus selon le jeu et la consommation
","Reviewed in France on December 27, 2021",5,Style: Elite Strap with Battery,"
bien
"
2022-05-21 21:22:47.239127,"
Had it for a few weeks. Haven’t experienced any breakage as others have. Makes the device easy to wear.
","Reviewed in Australia on April 12, 2021",5,Style: Elite 2 Strap,"
Does the job
"
2022-05-21 21:22:47.267668,"
Much better for than the original strap. Should have been included in the first place.
","Reviewed in Singapore on March 3, 2021",4,Style: Elite 2 Strap,"
Nice fit!
"
2022-05-21 21:22:47.295409,"
con satisfaccion de el cliente final ( Mi Hijo el Final User).
","Reviewed in Mexico on February 2, 2021",5,Style: Carrying Case,"
muy buen Producto
"
2022-05-21 21:22:47.324731,"
super produit , mais trés fragile , j 'ai fait un retour car la sangle à cassé au bout de 6 mois d utilisation
","Reviewed in France on June 28, 2021",3,Style: Elite 2 Strap,"
attention plus fragile que ca en à l air
"
2022-05-21 21:22:47.353875,"
It’s not even has the type c port, instead it’s a generic usb3 cable. Reported the seller to Amazon
","Reviewed in Australia on March 15, 2022",1,Style: Headset Cable,"
Fake item received from Amazon
"
2022-05-21 21:22:47.383699,"
purchased last month n it breaked. very expensive but not durable at all
","Reviewed in India on March 24, 2022",1,Style: Elite 2 Strap,"
Dont Buy It will break automatically
"
2022-05-21 21:22:47.412452,"
fino a quando non lo usate non ci si rende conto della comodità di indossare in modo sicuro e completo il visoree veramente utile .
","Reviewed in Italy on November 27, 2020",5,Style: Elite 2 Strap,"
Indispensabile
"
2022-05-21 21:22:47.442107,"
Sehr gutes Produkt. Es lässt sich verstellen und die Quest hat dadurch eine viel längere Akkulaufzeit. Nur zu empfehlen👍🏻
","Reviewed in Germany on January 4, 2022",5,Style: Elite Strap with Battery,"
Bin sehr zufrieden!
"
2022-05-21 21:22:47.470926,"
Excellente sangle de casque bien plus fiable que le bout de tissu inclus dans la boite de l'oculus quest 2. De plus, si, comme moi, vous êtes plusieurs à utiliser l'Oculus, la batterie fais vraiment des merveilles sans vous encombrer. Absolument indispensable!
","Reviewed in France on January 15, 2022",5,Style: Elite Strap with Battery,"
Génial!
"
2022-05-21 21:22:57.841166,"
Buona qualità
","Reviewed in Italy on December 19, 2020",5,Style: Elite 2 Strap,"
E buono e  originalissimo
"
2022-05-21 21:22:57.869283,"
Great for gaming from your pc to headset
","Reviewed in Australia on May 19, 2022",5,Style: Headset Cable,"
High quality cable
"
2022-05-21 21:22:57.898591,"
indispensable si vous n'êtes pas le seul utilisateur de votre quest. adaptation a la taille bcq plus simple et rapide que le serre tête de base. Meilleur maintient en general. N'empêche pas du tout de le ranger dans la case officielle avec.
","Reviewed in France on March 27, 2021",4,Style: Elite 2 Strap,"
cher mais top
"
2022-05-21 21:22:57.926867,"
cumple lo prometido en la transmisión de datos. Muy buen cable y buena calidad
","Reviewed in Spain on March 7, 2021",5,Style: Headset Cable,"
Oculus Link es un cable de 5 metros
"
2022-05-21 21:22:57.953828,"
The headset snapped within 2 weeks or purchase.  Apparently this is a common fault.
","Reviewed in Australia on December 6, 2020",1,Style: Elite 2 Strap,"
Product snapped within 2 weeks
"
2022-05-21 21:22:57.981727,"
Good quality and seems to work very well ..
","Reviewed in Australia on July 24, 2021",5,Style: Carrying Case,"
Seems ok and works good
"
2022-05-21 21:22:58.009657,"
Although it fits well. It cracked and broke in 2 weeks. Went back to original strap
","Reviewed in Australia on June 13, 2021",1,Style: Elite 2 Strap,"
The strap cracked in 2 weeks
"
2022-05-21 21:22:58.036863,"
durable and works as described
","Reviewed in Australia on March 16, 2022",5,Style: Headset Cable,"
durable and works as described
"
2022-05-21 21:22:58.067882,"
La boîte de transport est tres pratique, l'occulis rentre parfaitement dedans. Je la trouve surtout très esthétique et de bonne qualité.Les détails ont bien été pensés.Le seul bémol est le repérage de la fermeture pour les personnes qui ont des problématiques de préhension fine.
","Reviewed in France on January 11, 2022",5,Style: Carrying Case,"
Boite pratique et esthétique
"
2022-05-21 21:22:58.098199,"
Literal Trash
","Reviewed in Australia on May 30, 2021",1,Style: Elite 2 Strap,"
Trash
"
2022-05-21 21:23:08.378250,"
Para mejorar completamente tu experiencia es necesario contar con el, es radical el cambio
","Reviewed in Mexico on April 3, 2021",5,Style: Elite 2 Strap,"
Aditamento Necesario
"
2022-05-21 21:23:08.407307,"
Pas compatible Windows 11, ni DirectX 12, ni certains jeux comme MSFS...  à qui la faute..?Windows qui évolue où HP qui ne fait pas mises a jour support..?
","Reviewed in France on December 26, 2021",2,Style: Headset Cable,"
Oculus et ses câbles pas compatible Windows 11
"
2022-05-21 21:23:08.435029,"
Excellent case. Well worth the price.
","Reviewed in Australia on January 3, 2021",5,Style: Carrying Case,"
Excellent case for oculus quest 2
"
2022-05-21 21:23:08.466127,"
Fantastic product at cheaper than expected price
","Reviewed in Australia on December 31, 2020",5,Style: Elite 2 Strap,"
Excellent quality product
"
2022-05-21 21:23:08.493559,"
It does fit quite well to play some games, like  Fit XR
","Reviewed in Australia on December 23, 2020",5,Style: Elite 2 Strap,"
Fits better than original
"
2022-05-21 21:23:08.521557,"
Chose this because there are battery holders on thingiverse for this particular strap.
","Reviewed in Australia on December 27, 2020",5,Style: Elite 2 Strap,"
Great strap. Important for additional confort.
"
2022-05-21 21:23:08.549957,"
No está mal,. Pero debe de mejorar la calidad del cierre por el precio que lo vende
","Reviewed in Mexico on December 9, 2021",3,Style: Carrying Case,"
La calidad
"
2022-05-21 21:23:08.579233,"
Good support. Should have been the standard head band.Very comfortable.
","Reviewed in Australia on December 5, 2020",5,Style: Elite 2 Strap,"
Comfort
"
2022-05-21 21:23:08.609963,"
Lasted 2 weeks and snapped
","Reviewed in Australia on May 4, 2021",1,Style: Elite 2 Strap,"
Cheap and nasty at a big price
"
2022-05-21 21:23:08.638989,"
This is so much better than the original strap. A must have. Fast delivery!
","Reviewed in Australia on June 12, 2021",5,Style: Elite 2 Strap,"
Awesome!!
"
2022-05-21 21:23:19.002973,"
It's a good product, well made and does the Job, however after the v26 quest update it doesn't retain battery anymore.
","Reviewed in Australia on March 14, 2021",3,Style: Headset Cable,"
Doesn't Work as Expected after v26 Quest Update
"
2022-05-21 21:23:19.031579,"
Especially useful when you are sharing the headset with more than 1 user.
","Reviewed in Australia on November 13, 2020",5,Style: Elite 2 Strap,"
Easy to put on, adjust and take off.
"
2022-05-21 21:23:19.062638,"
Comoda pero de muy mala calidad, rota en cosa de un mes y haciendo un uso completament normal. Me quedaré con la correa de fabrica
","Reviewed in Spain on April 19, 2021",1,Style: Elite 2 Strap,"
Materiales de mala calidad, se rompe
"
2022-05-21 21:23:19.090628,"
Après seulement 2 mois d'utilisation, le produit casse en jouant en stationnaire et sans l'utiliser intensivement. Le confort est très bon mais la qualité fait défaut. Pour un produit à ce prix là c'est honteux.
","Reviewed in France on July 29, 2021",2,Style: Elite 2 Strap,"
Casse après 2 mois d'utilisation
"
2022-05-21 21:23:19.122343,"
Cassé au bout de 6 semaines d'utilisation, soit une vingtaine de fois. Pourtant je suis du genre à prendre soin de mes affaires. Quelle m.... ce produit.De plus SAV Amazon complètement mauvais sur ce coup. Impossible de me fournir la marche à suivre pour contacter le fabricant pour la garantie (ils m'ont donné le numéro de téléphone de Facebook à Palo Alto 😕). Je suis rarement déçu d'Amazon, mais sur ce coup là ils sont nuls.
","Reviewed in France on March 28, 2021",1,Style: Elite 2 Strap,"
À éviter. SAV Amazon nul.
"
2022-05-21 21:23:19.151484,"
Ottima
","Reviewed in Italy on November 6, 2020",5,Style: Carrying Case,"
Ottima
"
2022-05-21 21:23:19.178918,"
good upgrade holds headset nice and tight much more stable when moving
","Reviewed in Australia on March 26, 2021",5,Style: Elite 2 Strap,"
good upgrade
"
2022-05-21 21:23:19.208968,"
Particolare e comoda ma scadente come qualità e finiture
","Reviewed in Italy on October 20, 2020",3,Style: Carrying Case,"
Comoda ma non granché come qualità
"
2022-05-21 21:23:19.237888,"
Seems fine so far. Some reports of breakages but mine hasn't.
","Reviewed in Australia on December 9, 2020",4,Style: Elite 2 Strap,"
Quite comfortable but still feel weight of headset.
"
2022-05-21 21:23:19.267099,"
Muy bien producto para las oculus
","Reviewed in Spain on February 6, 2021",5,Style: Elite 2 Strap,"
Complemento necesario
"
2022-05-21 21:23:29.591174,"
6 days! I had this for 6 days! Whiles a great strap an comfortable. This is unacceptable. I want a refund or a new one sent.
","Reviewed in Australia on December 14, 2020",1,Style: Elite 2 Strap,"
Quality Control.
"
2022-05-21 21:23:29.621907,"
Ottimo prodotto ottimo venditore
","Reviewed in Italy on January 9, 2022",5,Style: Headset Cable,"
Ottimo prodotto ottimo venditore
"
2022-05-21 21:23:29.651490,"
Casi obligatorio si tienes las quest2. Dicen que se rompe, yo de momento, no he teñido problemas.
","Reviewed in Spain on November 17, 2020",5,Style: Elite 2 Strap,"
Confort.
"
2022-05-21 21:23:29.680150,"
è il prodotto originale oculus
","Reviewed in Italy on January 24, 2021",5,Style: Carrying Case,"
robusto e comodo per conservare il visore
"
2022-05-21 21:23:29.710347,"
Mejora la comodidad y presión en los pómulos comparada con la correa original.
","Reviewed in Spain on December 19, 2020",5,Style: Elite 2 Strap,"
Mejor que las correas elásticas que vienen inicialmente
"
2022-05-21 21:23:29.738528,"
Exactly what is needed to ensure the safe transport of your oculus 2!
","Reviewed in Australia on January 13, 2021",5,Style: Carrying Case,"
Safe travels
"
2022-05-21 21:23:29.771404,,"Reviewed in Australia on February 3, 2022",1,Style: Headset Cable,"
Got the wrong cable. Generic brand. Bad delivery.
"
2022-05-21 21:23:29.854193,"
Ottimo, l’unico cavo che funzione sempre
","Reviewed in Italy on July 14, 2021",5,Style: Headset Cable,"
Scelta Obbligata
"
2022-05-21 21:23:29.900642,"
Produit indispensable pour le confort de jeu au quotidien. Rien avoir avec la sangle d’origine fournie avec le casque. Un peu cher mais sincèrement nécessaire. Ne prêtez pas attention aux commentaires sur la solidité du produit. La VR c’est un loisir où il faut s’investir et prendre soin du matériel. Et ne convient pas aux enfants.. Qui sait ce qu’ils en font en votre absence ;)
","Reviewed in France on May 2, 2021",5,Style: Elite 2 Strap,"
Le premier accessoire à acheter !
"
2022-05-21 21:23:29.928153,"
Con este soporte se encuentra el punto dulce de inmediato. Es mas cómodo que la correa original,  Muy recomendable.
","Reviewed in Spain on December 1, 2020",5,Style: Elite 2 Strap,"
Correa para quest 2
"
2022-05-21 21:23:40.241791,"
Would Recommend everyone to get one of these, they make it heaps better.
","Reviewed in Australia on July 17, 2021",5,Style: Elite 2 Strap,"
Great addition to the Oculus
"
2022-05-21 21:23:40.274435,"
Super happy with it, makes the headset way more comfortable I'm stoked !
","Reviewed in Australia on December 25, 2020",5,Style: Elite 2 Strap,"
Very happy
"
