Game_Id,Game_Name,Game_price,Game_description,Game_Modes,Game_PlayerModes,Game_Controllers,Game_Platforms,Category,Game_Genres,Game_Languages,Game_Version,Game_Developer,Game_Publisher,Game_Website,Game_ReleaseDate,Game_Policy,Game_Space
2900834523285203,Alcove,Get,"A portal to new worlds, a virtual home filled with endless experiences to discover and explore, a place to connect with loved ones. World travel, casual games, media customization,  adventure, and relaxation.

- Invite your friends and family, and travel together to new places to see the world - hundreds of virtual travels to all continents: take a city tour, a hot air balloon ride, a back-country road trip
- Explore the depth of the ocean - go diving in the Great Barrier Reef of Australia, or swim with dolphins in the Pacific Ocean
- Relax and practice meditation in nature - guided, or unguided
- Listen to classical music
- Play with your virtual pet
- Play games, share photos, upload and watch your own videos - standard, and 360, and step into them together.

Alcove has something for everyone, no matter your age. Download Alcove and start exploring today!

Note: Alcove will keep growing with new immersive experiences and features. Please let us know what you’d love to see next.","Single User, Multiplayer, Co-op","Sitting, Standing, Roomscale","Oculus Touch, Hand Tracking","Quest, Quest 2",Apps,"Exploration, Social, Travel",English,1.194,AARP Innovation Labs,AARP Innovation Labs,https://alcovevr.com/,"August 21, 2020",Privacy Policy,757 MB
3002729676463989,Home After War,Get,"""Home After War"" is a room-scale, interactive virtual reality experience that takes you to Fallujah, a city that was, until recently, under Islamic State (IS) control. The war against IS has ended but the city is still unsafe.

There’s one looming fear for returning refugees – booby trapped homes and improvised explosive devices (IEDs) in the neighbourhoods.
​
Ahmaied Hamad Khalaf and his family returned home after the fighting subsided.

Explore Ahmaied’s home by either walking physically or teleporting in the space as he tells you his story about returning to a home that might be booby trapped. Witness life outside the four walls of his house through 360° videos embedded in the space.
​
Hear Ahmaied speak of his loss, and his hopes. Learn what it's like to fear the home you once loved.

WARNING: This experience contains disturbing content. Viewer discretion is advised. It may not be suitable for people with photosensitive epilepsy or post-traumatic stress disorder.",Single User,"Standing, Sitting, Roomscale",Oculus Touch,"Quest, Quest 2",Entertainment,"Documentary & History, Narrative, News & Information","English, Arabic, Chinese (China), French (France), German",1.0.0,NowHere Media,NowHere Media,https://www.homeafterwar.net/,"August 20, 2020",Privacy Policy,1.9 GB
2540393919317658,Horizon Venues,Get,"On June 6, 2022 Horizon Venues will become part of Horizon Worlds. Download Horizon Worlds today to get ready to visit Venues there.

Feel the atmosphere of a live concert and the adrenaline rush of watching a big game. Your Facebook login is an all-access pass to concerts, sports, comedy, and more.","Multiplayer, Single User","Sitting, Standing",Oculus Touch,"Quest, Quest 2",Entertainment,"Music, Social, Sports",English,369581382,Facebook VR,Facebook VR,https://www.oculus.com/,"August 14, 2020",Privacy Policy,859 MB
4421540051219573,vSpatial,Get,"vSpatial brings your workspace to the Quest.

Connect to your PC with virtual monitors or jump into focus mode. Access your favorite browser, professional working/ design tools, or any Windows 10 app in VR. vSpatial is already integrated into professional businesses.

Free Workspace includes:
- Safe & secure remote connect for Windows 10
- Virtual monitors for each remote application window
- Pair Bluetooth mouse & keyboard to headset
- Pass time with basketball
- 1:1 Collaboration with Avatars, spatialized audio, & screen sharing

Enhance your experience with Workspace Pro bundle subscription for $9.99/month (cancel at anytime) which includes all of the below or purchase some of the features individually:
- Remote Desktop Enhanced: Access to your PC from anywhere *$4.99 for 1 month
- Collaboration Enhance: Host meetings with up to 16 participants *$5.99 for 1 month
- Virtual Webcam & Mic: Routes live feed of your avatar & headset mic to your remote desktop *$3.99

","Single User, Multiplayer","Sitting, Standing",Oculus Touch,"Quest, Quest 2",Apps,"Media Player, Productivity, Utility",English,2022.1.0.14f4,vSpatial Inc.,vSpatial,https://www.vspatial.com/,"August 14, 2020",Privacy Policy,582 MB
2677344882310094,vSpatial,Get,"vSpatial brings your workspace to the Quest.

Connect to your PC with virtual monitors or jump into focus mode. Access your favorite browser, professional working/ design tools, or any Windows 10 app in VR. vSpatial is already integrated into professional businesses.

Free Workspace includes:
- Safe & secure remote connect for Windows 10
- Virtual monitors for each remote application window
- Pair Bluetooth mouse & keyboard to headset
- Pass time with basketball
- 1:1 Collaboration with Avatars, spatialized audio, & screen sharing

Enhance your experience with Workspace Pro bundle subscription for $9.99/month (cancel at anytime) which includes all of the below or purchase some of the features individually:
- Remote Desktop Enhanced: Access to your PC from anywhere *$4.99 for 1 month
- Collaboration Enhance: Host meetings with up to 16 participants *$5.99 for 1 month
- Virtual Webcam & Mic: Routes live feed of your avatar & headset mic to your remote desktop *$3.99

","Single User, Multiplayer","Sitting, Standing",Oculus Touch,"Quest, Quest 2",Apps,"Media Player, Productivity, Utility",English,2022.1.0.14f4,vSpatial Inc.,vSpatial,https://www.vspatial.com/,"August 14, 2020",Privacy Policy,582 MB
2334376869949242,vSpatial,Get,"vSpatial brings your workspace to the Quest.

Connect to your PC with virtual monitors or jump into focus mode. Access your favorite browser, professional working/ design tools, or any Windows 10 app in VR. vSpatial is already integrated into professional businesses.

Free Workspace includes:
- Safe & secure remote connect for Windows 10
- Virtual monitors for each remote application window
- Pair Bluetooth mouse & keyboard to headset
- Pass time with basketball
- 1:1 Collaboration with Avatars, spatialized audio, & screen sharing

Enhance your experience with Workspace Pro bundle subscription for $9.99/month (cancel at anytime) which includes all of the below or purchase some of the features individually:
- Remote Desktop Enhanced: Access to your PC from anywhere *$4.99 for 1 month
- Collaboration Enhance: Host meetings with up to 16 participants *$5.99 for 1 month
- Virtual Webcam & Mic: Routes live feed of your avatar & headset mic to your remote desktop *$3.99

","Single User, Multiplayer","Sitting, Standing",Oculus Touch,"Quest, Quest 2",Apps,"Media Player, Productivity, Utility",English,2022.1.0.14f4,vSpatial Inc.,vSpatial,https://www.vspatial.com/,"August 14, 2020",Privacy Policy,582 MB
2849273531812512,In Death: Unchained,"¥2,990","""The best archery game available for VR"" - Forbes
""One of the best looking Quest games"" - The Verge

The best VR archery game on Oculus Quest gets even better! 
New Game Modes, Seasons, Tournaments, weapon skins, and graphics upgrades that push the limits of Oculus Quest 2.

Battle through the floating castles of medieval fantasy to restore Harmony in Desolation, Heaven, Purgatory & Hell. Rain down arrows against forsaken souls and angelic creatures that have taken over the afterlife.

A great Roguelite on Quest with excellent replay value that adapts to the player’s skill level. Four beautiful, mysterious, and procedurally generated worlds with infinite replayability. Three epic boss fights. Explore multiple secret areas to unlock extra loot.

The gate-defense game mode “Siege of Heaven” is perfect for new players, casual VR enthusiasts, and advanced players alike. 
Enjoy VR’s highest-rated bow & arrow mechanics.",Single User,"Sitting, Standing, Roomscale",Oculus Touch,"Quest, Quest 2",Games,"Action, Arcade, Shooter",English,1.5.5,Superbright,Superbright,http://superbrig.ht/,"July 24, 2020",Privacy Policy,2.5 GB
2873640696088444,Immersed,Get,"VR Offices! Free app to get your Mac/PC/Linux screens in VR (including additional virtual screens with no extra hardware) in stunning virtual worlds!
Immersed Desktop is great for solo work with 2 virtual screens in a virtual coffee shop, or upgrade to Immersed Elite to collaborate with your team around even more screens and whiteboards!
Free 7-day trial of Elite included with every download!

immersed.com

• FOCUS on your work with MASSIVE virtual screens in a distraction-free workspace in stunning virtual worlds!
• COWORK with people all around the world in a virtual coffee shop! 
• COLLABORATE with your team by multi-screen sharing or whiteboarding as if you were in person!

NOTE: For best quality/latency, use WiFi Direct: immersed.com/wifi-direct","Multiplayer, Single User, Co-op","Sitting, Standing","Touch (as Gamepad), Oculus Touch, Hand Tracking","Quest, Quest 2",Apps,"Media Player, Productivity, Utility",English,1.9.41,Immersed Inc.,Immersed Inc.,https://immersed.com/,"July 24, 2020",Privacy Policy,866 MB
3159481670763523,MLB VR,Get,"The #1 source for LIVE BASEBALL comes to Oculus Quest! 

MLB VR empowers fans to dive into data and experience baseball in ways only possible in Virtual Reality. Analyze pitch locations in the 3D Strike Zone, track the players in the field and more. MLB VR brings live game streaming and real time data visualization to fans!

**** FULL LIST OF FEATURES ****
• Stream out-of-market games from your favorite team any time with this official Major League Baseball app*
• The most live games of any VR Sports app*
• Watch full games on demand going back to the start of the 2018 Regular Season*
• Groundbreaking Gameday Pitch-By-Pitch data visualization and 3D Strike Zone powered by Statcast allows you to analyze every pitch in VR
• Interactive calendar, scores, stats and standings
• Immersive 360 degree video highlights put you on the field, in the stands and in the clubhouse
• Support for MLB.TV 

*Requires MLB.TV Subscription",Single User,"Sitting, Standing, Roomscale",Oculus Touch,"Quest, Quest 2",Apps,"360 Experience (non-game), Sports",English,1.0.6,MLB,MLB,https://www.mlb.com/,"July 24, 2020",Privacy Policy,618 MB
3162101440489458,Coaster Combat,¥990,"Theme park ride meets action game in Coaster Combat, the most enjoyable roller coaster experience ever! It’s amazingly comfortable yet extremely exhilarating with fun shooting action, endless track combinations and beautiful environments that will keep you coming back for more. Share the fun with the whole family, create a profile for everyone and battle it out for a place at the top of the scoreboard - or compete online against your Oculus friends! Win all the golden medals to access 'Gold Rush', where your skills are truly tested and golden rewards waiting to be unlocked!",Single User,"Sitting, Standing",Oculus Touch,"Quest, Quest 2",Games,"Action, Casual, Roller Coaster","English, French (France), German, Japanese, Korean, Spanish (Mexico)",1.0,Force Field Entertainment,Force Field Entertainment,https://coastercombatvr.com/,"July 17, 2020",Privacy Policy,1.2 GB
3087966124548124,Coaster Combat,¥990,"Theme park ride meets action game in Coaster Combat, the most enjoyable roller coaster experience ever! It’s amazingly comfortable yet extremely exhilarating with fun shooting action, endless track combinations and beautiful environments that will keep you coming back for more. Share the fun with the whole family, create a profile for everyone and battle it out for a place at the top of the scoreboard - or compete online against your Oculus friends! Win all the golden medals to access 'Gold Rush', where your skills are truly tested and golden rewards waiting to be unlocked!",Single User,"Sitting, Standing",Oculus Touch,"Quest, Quest 2",Games,"Action, Casual, Roller Coaster","English, French (France), German, Japanese, Korean, Spanish (Mexico)",1.0,Force Field Entertainment,Force Field Entertainment,https://coastercombatvr.com/,"July 17, 2020",Privacy Policy,1.2 GB
2450698034945641,Layers of Fear VR,"¥2,208","Layers of Fear VR is a psychedelic horror game that pulls you into the depths of insanity. Now its constantly changing Victorian mansion can be explored without limits thanks to the all-in-one Virtual Reality experience of Oculus Quest.
Delve deep into the mind of an insane painter and discover the secret of his madness. Uncover the visions, fears and horrors that entwine the painter and finish the masterpiece he has strived so long to create.
Redesigned with Quest in mind for greater interactivity and immersion, Layers of Fear VR is a first-person horror game built on a rich, dark story. Explore an environment overflowing with macabre artwork and unravel secrets through twisted puzzles. Take control of a painter seeking to create his magnum opus… before losing his mind in the process.
The psychological horror of Layers of Fear will leave you questioning your own eyes and mind. Dare you help paint a true Masterpiece of Fear? Put on your Quest and discover what awaits…",Single User,"Sitting, Standing, Roomscale",Oculus Touch,"Quest, Quest 2",Games,"Adventure, Exploration, Horror","English, Chinese (China), French (France), German, Italian, Japanese, Korean, Polish, Portuguese (Brazil), Russian, Spanish (Spain), Turkish",2.0,Incuvo S.A.,Bloober Team S.A.,https://www.blooberteam.com/layers-of-fear,"July 10, 2020",Privacy Policy,1.9 GB
2632963266829659,Wonderglade,¥790,"Wonderglade magically teleports you to an ever-growing theme park where you can enjoy carnival-themed classic games and totally new experiences with friends and family like never before. 

Now available on Quest, the game taps into the benefits of the headset and Oculus Touch controllers to add some hilariously entertaining moments for you and those witnessing as you putt, tilt, spray, spin and laugh your way through all the levels. Once inside Wonderglade, you can play six mini-games, enjoy a pass and play mode, and earn tickets to redeem at the Wonder Wheel.","Single User, Multiplayer","Sitting, Standing, Roomscale",Oculus Touch,"Quest, Quest 2",Games,"Arcade, Casual, Puzzle","English, English (US), English (UK), Chinese (Hong Kong), Chinese (Taiwan), French (Canada), French (France), German, Hindi, Italian, Japanese, Korean, Russian, Spanish (Argentina), Spanish (Chile), Spanish (Colombia), Spanish (Mexico), Spanish (Peru), Spanish (Puerto Rico), Spanish (Spain), Spanish (Venezuela)",1.10.140462,Resolution Games,Resolution Games,http://www.resolutiongames.com/wonderglade,"July 10, 2020",Privacy Policy,443 MB
2302118823192509,Shooty Skies Overdrive,¥990,"Escape the arcade in Shooty Skies Overdrive, an action-packed VR shoot ‘em up designed for Oculus Quest. Dodge and weave your way through dynamically generated enemy waves and blast them at point-blank range. An incredible journey through colorful retro worlds and ridiculous alien invaders. 

● A room-scale BULLET HELL shooter experience, inspired by 1980s arcade RETRO classics.
● With your spare hand, snatch a POWER-UP out of the air to get the jump on your enemies. A CHAINSAW? A YO-YO? Is that a SHARK ON A FREAKIN’ STICK?
● Want to just chill in your armchair? That’s OK! Switch to CHILL difficulty and take it easy, couch potato.
● Want an extra challenge? Just switch the game difficulty to OVERDRIVE! (Nice knowing you BTW)
● But you’re not done yet... Go back and fly challenging side missions to unlock an entire SQUADRON of diverse pilots.
● Shooty Skies Overdrive is cross-buy enabled for Oculus Rift and Oculus Quest.",Single User,"Sitting, Standing, Roomscale",Oculus Touch,"Quest, Quest 2",Games,"Action, Arcade, Shooter","English, French (France), German, Japanese, Korean, Spanish (Argentina), Spanish (Chile), Spanish (Colombia), Spanish (Mexico), Spanish (Peru), Spanish (Puerto Rico), Spanish (Venezuela)",1.10.85270,Mighty Games Group,Mighty Games Group,https://shootyskiesoverdrive.com/,"July 3, 2020",Privacy Policy,1.6 GB
3327542460590280,Phantom: Covert Ops,"¥2,990","“The most unique stealth action game I’ve ever played” – VR Oasis
“Tactical kayak action – genius” – Destructoid
“Pure VR Stealth” – AusGamers

You are a Phantom: an elite covert operative with one night to prevent all-out war.

Dispatched into hostile wetlands in your military kayak, utilize weapons and equipment to neutralize enemies. Engage targets lethally or infiltrate unnoticed from the shadows across a full campaign. This is stealth action redefined.

DEADLIER ON WATER - Discover innovative VR traversal using your military kayak to freely and stealthily move across the water.
BECOME A PHANTOM - Experience the tension of becoming a lethal military asset – everything is 1:1, delivering a new level of immersion.
STEALTH ACTION - Sneak beneath enemy walkways, or ambush hostiles in exhilarating combat.
ADDITIONAL FEATURES - Multiple modes, unlockables, achievements and more.
OCULUS OPTIMIZED - Cross-buy, cross-save, cross-play, and Link support.",Single User,Sitting,Oculus Touch,"Quest, Quest 2",Games,"Action, Adventure, Shooter","English, English (US), English (UK), French (France), German, Japanese, Korean, Spanish (Mexico)",1.1,nDreams,nDreams,http://www.ndreams.com/phantom,"June 26, 2020",Privacy Policy,3.7 GB
2718107161580827,Phantom: Covert Ops,"¥2,990","“The most unique stealth action game I’ve ever played” – VR Oasis
“Tactical kayak action – genius” – Destructoid
“Pure VR Stealth” – AusGamers

You are a Phantom: an elite covert operative with one night to prevent all-out war.

Dispatched into hostile wetlands in your military kayak, utilize weapons and equipment to neutralize enemies. Engage targets lethally or infiltrate unnoticed from the shadows across a full campaign. This is stealth action redefined.

DEADLIER ON WATER - Discover innovative VR traversal using your military kayak to freely and stealthily move across the water.
BECOME A PHANTOM - Experience the tension of becoming a lethal military asset – everything is 1:1, delivering a new level of immersion.
STEALTH ACTION - Sneak beneath enemy walkways, or ambush hostiles in exhilarating combat.
ADDITIONAL FEATURES - Multiple modes, unlockables, achievements and more.
OCULUS OPTIMIZED - Cross-buy, cross-save, cross-play, and Link support.",Single User,Sitting,Oculus Touch,"Quest, Quest 2",Games,"Action, Adventure, Shooter","English, English (US), English (UK), French (France), German, Japanese, Korean, Spanish (Mexico)",1.1,nDreams,nDreams,http://www.ndreams.com/phantom,"June 26, 2020",Privacy Policy,3.7 GB
2833307773392914,Trover Saves the Universe,"¥2,990","From the co-creator of Rick and Morty comes Trover Saves the Universe. Your dogs have been dognapped by a beaked lunatic who stuffed them into his eye holes and is using their life essence to destroy the universe. You're partnered with Trover, a little purple eye-hole monster who isn’t a huge fan of working or being put in the position of having to save the universe. Only you and Trover can save everything in this bizarre comedy adventure filled with combat, platforming, puzzles, and morally questionable choices – created by Justin Roiland! -Control Trover's movements, but not his mouth. He’s got a lot to say about what’s going on in the game. -Travel the cosmos to experience a variety of weird alien planets and characters with big personalities. -Upgrade Trover AND YOURSELF with new abilities while evading awkward situations. -Immerse yourself in weirdness.",Single User,"Sitting, Standing",Oculus Touch,"Quest, Quest 2",Games,"Action, Adventure, Narrative","English, French (France), German, Italian, Spanish (Spain)",1.0,"Squanch Games, Inc.","Squanch Games, Inc.",http://squanchgames.com/,"June 19, 2020",Privacy Policy,3.6 GB
2942600475808591,Cirque du Soleil,¥690,"Enter the world of Cirque du Soleil for an up, close and intimate look at some of their most iconic shows. Swing into a Mexican daydream in THROUGH THE MASKS OF LUZIA, or dive into a hypnotic underwater universe in DREAMS OF ‘‘O’’.  Challenge your perceptions in INSIDE THE BOX OF KURIOS and watch an epic battle unfold in the mythical world of KÀ - THE BATTLE WITHIN. Cirque du Soleil VR brings these stunning experiences to life like never before.

NEW EXPERIENCE - ALEGRÍA - A SPARK OF LIGHT is an incredible re-imagining of one of Cirque du Soleil’s most iconic productions. Alegría - A Spark of Light; a universal tale of change, renewal and enlightenment.",Single User,"Sitting, Standing",Oculus Touch,"Quest, Quest 2",Entertainment,"Movie, Music, Narrative",English,1.01.18,Felix & Paul Studios,Felix & Paul Studios,https://www.felixandpaul.com/,"June 19, 2020",Privacy Policy,85 MB
2926036530794417,Myth: A Frozen Tale,¥290,"Experience the world of Disney’s Frozen as never before with Walt Disney Animation Studios’ animated short film, Myth: A Frozen Tale. Just as you settle in and enjoy a bedtime story with an Arendellian family, the home suddenly shifts around you, as you are transported into an enchanted forest. Things are not as they first appear, as the elemental spirits of air, fire, water and earth make their presence known.
 
The combination of traditional hand-drawn & CG animation are choreographed to an original score resulting in a visual poem where the audience is front and center.
 
Narrated by Evan Rachel Wood
Music by by Joseph Trapanese
Runtime: 8min 10 sec",Single User,"Sitting, Standing","Gamepad, Touch (as Gamepad), Oculus Touch","Quest, Quest 2",Entertainment,"Art/Creativity, Movie, Narrative",English,1.0,Walt Disney Animation Studios,Walt Disney Animation Studios,https://www.disneyanimation.com/,"June 12, 2020",Privacy Policy,653 MB
2773034772778845,ecosphere,Get,"Discover even more intimate journeys into Kenya, Borneo and Raja Ampat. Updated content available in the app now!

UploadVR: “Get ready for a VR safari”
Best 360° Storytelling in Jackson Wild 2020

Venture into the wildest places on earth, where indigenous and community-led efforts are creating space for humanity and wildlife to thrive together.

Explore the great savannahs of KENYA, the ancient jungles of BORNEO and the rich coral reefs of RAJA AMPAT. Meet elephants, orangutans, manta rays and some incredible humans, all in stunning cinematic footage filmed from the air to the ocean.

—

ecosphere is an award winning nature documentary series that sets out to redefine the limits of 3D-180 cameras and natural history filmmaking. Produced by PHORIA, in partnership with World Wide Fund for Nature (WWF), Silverback Films Ltd and Oculus.

Narrated by Emmy Award winning actress Anna Friel.",Single User,"Sitting, Standing, Roomscale",Oculus Touch,"Quest, Quest 2",Apps,"Documentary & History, Educational, Travel",English,1.1.3,PHORIA,PHORIA,https://www.phoria.com.au/projects/ecosphere/,"June 8, 2020",Privacy Policy,1.5 GB
2685959161497510,Premium Bowling,"¥2,208","Premium Bowling is as close to real bowling as you'll get without picking up a physical bowling ball. 

Start the game and enjoy ten pin bowling right at home! Play multiplayer competitions, conquer daily and weekly top lists and work your way to the top in player ranking and bowling leagues. 

Main Features: 

- The best bowling physics simulation
- Many gorgeous bowling alleys 
- Many balls and a Ball Editor 
- Daily and weekly tops 
- Continuous week-to-week player ranking
- Weekly and monthly E-Sports style leagues 
- Teams to play co-op
- Many oil patterns 
- Oil gets carried and wears out 
- Single player, local multiplayer and online multiplayer support
- Voice chat
- Commentator
- Music player
- Cross play
- Cross buy","Multiplayer, Single User, Co-op","Standing, Roomscale",Oculus Touch,"Quest, Quest 2",Games,"Simulation, Sports","English, Chinese (China), Estonian, Finnish, French (Belgium), French (Canada), French (France), German, Japanese, Korean, Portuguese (Brazil), Portuguese (Portugal), Spanish (Argentina), Spanish (Chile), Spanish (Colombia), Spanish (Mexico), Spanish (Peru), Spanish (Puerto Rico), Spanish (Spain), Spanish (Venezuela)",1.21.10(LIVE),Sadetta,Sadetta,https://www.premiumbowling.com/,"June 5, 2020",Privacy Policy,1.2 GB
2412327085529357,The Line,¥490,"WINNER - 2020 Primetime Emmy® Award for Outstanding Innovation in Interactive Media.
WINNER - Best VR Experience at 76th Venice International Film Festival.
“The Line” is a 15-20 minute interactive story about love and fear of change, allowing you to unlock an enchanted miniature model of two miniature dolls, Pedro and Rosa.
Set within a scale model of 1940s São Paulo, this experience invites you to pull on knobs and even crawl under the machinery to unfold the story of these figurines who are perfect for each other but reluctant to live out their love. 
 
""The Line"" is great to showcase VR for first-time users. 
 
Narrated by Rodrigo Santoro and directed by Ricardo Laganaro.
 
Room-scale and seated mode: Move around the scale model, or experience the story around you for those with limited space or reduced mobility. Narration in English, Portuguese, Korean, and simplified Chinese. SDH Subtitles in English, Portuguese, Korean, Japanese, French, Spanish, German, and simplified Chinese.",Single User,"Roomscale, Sitting","Hand Tracking, Oculus Touch","Quest, Quest 2",Entertainment,"Art/Creativity, Movie, Narrative","English, Chinese (China), French (France), German, Japanese, Korean, Portuguese (Brazil), Spanish (Mexico)",57,ARVORE Immersive Experiences,ARVORE Immersive Experiences,https://www.arvore.io/project.php?p=the-line,"May 29, 2020",Privacy Policy,739 MB
2933720383334150,The Line,¥490,"WINNER - 2020 Primetime Emmy® Award for Outstanding Innovation in Interactive Media.
WINNER - Best VR Experience at 76th Venice International Film Festival.
“The Line” is a 15-20 minute interactive story about love and fear of change, allowing you to unlock an enchanted miniature model of two miniature dolls, Pedro and Rosa.
Set within a scale model of 1940s São Paulo, this experience invites you to pull on knobs and even crawl under the machinery to unfold the story of these figurines who are perfect for each other but reluctant to live out their love. 
 
""The Line"" is great to showcase VR for first-time users. 
 
Narrated by Rodrigo Santoro and directed by Ricardo Laganaro.
 
Room-scale and seated mode: Move around the scale model, or experience the story around you for those with limited space or reduced mobility. Narration in English, Portuguese, Korean, and simplified Chinese. SDH Subtitles in English, Portuguese, Korean, Japanese, French, Spanish, German, and simplified Chinese.",Single User,"Roomscale, Sitting","Hand Tracking, Oculus Touch","Quest, Quest 2",Entertainment,"Art/Creativity, Movie, Narrative","English, Chinese (China), French (France), German, Japanese, Korean, Portuguese (Brazil), Spanish (Mexico)",57,ARVORE Immersive Experiences,ARVORE Immersive Experiences,https://www.arvore.io/project.php?p=the-line,"May 29, 2020",Privacy Policy,739 MB
3793077684043441,Gloomy Eyes,¥790,"When the sun got tired of humans and decided to hide and never rise again, darkness awoke the dead from their graves. Since then, the clash between man and zombie sets the pace of daily life.
 
Narrated by Colin Farrell, “Gloomy Eyes” is an animated trilogy and emotional tale where fantastical animated dioramas twist and rotate around you. 

Chase the nostalgic and heartwarming story of a zombie boy, Gloomy, and a human girl, Nena, that dare to play with love. Their star-crossed love might just be the last seed of hope.

Premiered at Sundance Film Festival (2019), was awarded ‘Best VR experience’ at the Annecy International Animation Film Festival (2019) and winner of the ‘Jury Award for Storytelling’ SXSW (2019).",Single User,"Standing, Sitting",Oculus Touch,"Quest, Quest 2",Entertainment,"Casual, Movie, Narrative","English, Chinese (Taiwan), French (France), German, Japanese, Korean, Spanish (Spain)",40,"3DAR, Atlas V",ARTE France,https://www.arte.tv/sites/webproductions/gloomy-eyes/,"May 29, 2020",Privacy Policy,3.0 GB
2531338473623578,Elixir,Get,"Elixir is seeking an experienced lead sorceress . . . 's apprentice. You’ll join our team located somewhere in the nether world to feed, wash, and document mysterious creatures (applicants inexperienced with dragon vomit need not apply). The apprentice will also maintain various delicate contraptions while experimenting in an unstable alchemy lab. Constant praise of the sorceress's brilliance is expected.

Must be certified in the quantum manipulation of elemental magicks as they relate to the Oculus Quest device. Availability to work on-site FOREVER a plus. 

No pay.

Please staple a death certificate to your application in the top left corner angled at precisely 45 degrees (must be your own death certificate).

FURTHER RESPONSIBILITIES
* Quietness and obedient-ness
* Maintaining a gullible but enthusiastic temperament
* Teleporting hither and yon
* Daily calisthenics of the fingers and the hands

Elixir employees enjoy zero benefits, no medical or vision, and an open office setting.",Single User,"Roomscale, Standing","Hand Tracking, Oculus Touch","Quest, Quest 2",Entertainment,"Adventure, Casual, Narrative","English, French (Canada), German, Italian, Japanese, Spanish (Mexico)",0.1.2398,Magnopus,Oculus,http://elixir.magnopus.com/,"May 23, 2020",Privacy Policy,1.6 GB
3386618894743567,Spaceteam VR,"¥1,290","A chaotic co-op party shouting game. Things might get heated but always work together as a Spaceteam!

The ship's computer is out of control, your only chance of surviving longer than one sector is to shout technobabble at your friends!

Try to follow the randomly generated, incorrectly assigned, sometimes impossible to pronounce instructions and steer your ship out of the path of a supernova.

Complete enough instructions successfully and you will progress to the next sector, each more difficult and so the ship becomes harder to control. Dodge asteroids by shaking your maracas, clean up alien goop and disco dance like your life depends on it!

Ways to play:

VR MULTIPLAYER

Up to 6 players, in any popular VR headset join in a co-op game trying to avoid their inevitable doom.

FACE TO FACE

Up to 6 players with at least 1 headset and connected smart devices, this feels much like the original Spaceteam game.

SINGLE PLAYER

In Practice Mode your Spaceteam will be 2 of our trusty robots!","Multiplayer, Single User, Co-op","Standing, Sitting",Oculus Touch,"Quest, Quest 2",Games,"Arcade, Social, Space/Universe",English,1.1.5005,Cooperative Innovations,Cooperative Innovations,http://spaceteamvr.com/,"May 22, 2020",Privacy Policy,741 MB
2371757336252737,Tetris® Effect: Connected,"¥2,990","Tetris Effect: Connected adds an all-new robust multiplayer expansion to the huge variety of addictive and innovative single-player modes that Tetris Effect is known for with all-new co-op and competitive online and local multiplayer modes. Now with cross-platform play and Spectator Mode!

Tetris Effect: Connected is Tetris® like you've never seen it, or heard it, or felt it before—an incredibly addictive, unique, and breathtakingly gorgeous reinvention of one of the most popular puzzle games of all time, from the people who brought you the award-winning Rez Infinite and legendary puzzle game Lumines.

Music, backgrounds, sounds, special effects—everything, down to the Tetris pieces themselves, pulse, dance, shimmer, and explode in perfect sync with how you're playing, making any of the game's 30+ stages and 10+ modes something you'll want to experience over and over again.","Single User, Multiplayer, Co-op",Sitting,"Gamepad, Oculus Touch","Quest, Quest 2",Games,"Arcade, Puzzle, Relaxation/Meditation","English, Chinese (China), Chinese (Hong Kong), Chinese (Taiwan), French (France), German, Italian, Japanese, Spanish (Spain)",1.3.1,"Monstars Inc., Resonair and Stage Games",Enhance,https://tetriseffect.game/,"May 15, 2020",Privacy Policy,2.3 GB
2484044451715693,Mini Motor Racing X,"¥1,490","Now with Quest 2 enhancements! 

Jump into a nitro fuelled world where little cars mean BIG fun! Spanning across reclaimed ruins and scorched outbacks through to rain soaked docks and sun-kissed tropical islands - Mini Motor Racing X will take you on a micro driving journey across the globe like no other.

FEATURES:

QUEST 2 ENHANCEMENTS: Stunning new water & reflections with higher render resolutions than ever before

HUGE CAREERS: Collect dozens of cars and race on over 50 tracks in hundreds of races with vibrant, rich visuals, day and night and in varying weather conditions. 

PARTY MODES: Play with your friends in a selection of wild party games including Bumper Ball, Drop Zone, Battle Area and more!

UPGRADE YOUR RIDES: Pump your hard earned winnings into upgrades to help give you the edge.

MULTIPLAYER: Full online multiplayer with up to 4 friends and campaign co-op.

MULTIPLE WAYS TO PLAY: Play from in-car, top-down, track-side or anywhere else that takes your fancy! ","Multiplayer, Single User, Co-op","Sitting, Standing, Roomscale","Touch (as Gamepad), Oculus Touch","Quest, Quest 2",Games,"Action, Arcade, Racing","English, French (France), German, Japanese, Korean, Spanish (Argentina), Spanish (Chile), Spanish (Colombia), Spanish (Mexico), Spanish (Peru), Spanish (Puerto Rico), Spanish (Venezuela)",1.3.6,The Binary Mill,Nextgen Reality Pty. Ltd.,https://www.thebinarymill.com/,"May 15, 2020",Privacy Policy,2.1 GB
