scrapping_date,one_reviews_text,review_date,one_review_stars,Rating
2022-05-18 18:19:39.186670,Very cool VR gaming system.  This was purchased for a stroke victim who was an avid gamer.  This system does provide the ability for gameplay while remaining stationary as well.  Very entertaining.,2022-05-18 18:19:39.186670,5,5
2022-05-18 18:19:39.216682,"So far I really like my new VR. I've got to get some more games and learn how it all works, but it's alot of fun. I need to learn how to do the chat things too. What a cool way to meet more people.",2022-05-18 18:19:39.216682,5,5
2022-05-18 18:19:39.246650,Family loves it. Being a stand alone unit it allows us to play it anywhere in the house. Recommend purchasing the comfort strap if you can. Makes a world of difference for people with larger heads.,2022-05-18 18:19:39.246650,5,5
2022-05-18 18:19:39.276674,"The whole family loves this. I have never experienced anything like this. I’m not a gamer, I’m grandma that bought the Christmas present and I love the relaxation of the Dessert Terrace and more…..",2022-05-18 18:19:39.276674,5,5
2022-05-18 18:19:39.291647,"One of the best values in a VR headset. Performs excellent for a headset in this price range. Only drawback is you have to have a Facebook account, not a deal breaker, most people already have one.",2022-05-18 18:19:39.291647,5,5
2022-05-18 18:19:39.418445,"Absolutely love this.  Great for stand alone gaming as well as for PC VR and wireless to the PC.  Fantastic value for it's price, best bang for the buck for VR gaming for Stand alone and for PC VR.",2022-05-18 18:19:39.418445,5,5
2022-05-18 18:19:39.463454,"This thing is the COOLEST, The Walking Dead Saints and Sinners is a MUST!!! I cast to my tv so we can all watch the mayhem, I use it to surf the net too cause it does have a browser. Glad I got it!",2022-05-18 18:19:39.463454,5,5
2022-05-18 18:19:39.478438,"The only problem that I have with my oculus is that bluetooth audio is a little bit out of sync, but my audio system has an option to adjust the timing. Other than that I really enjoyed my oculus.",2022-05-18 18:19:39.478438,4,4
2022-05-18 18:19:39.508430,Buy this! It’s SO fun! My 28 yo son told me about it. I even love watching other people play. My husband and I “fight” each other & we’re 50. :) I also use it to exercise & watch shows. I love it!,2022-05-18 18:19:39.508430,5,5
2022-05-18 18:19:39.538425,"We got this as a gift for our kid, which he loves.  Previously we had the setup that used your cell phone, which was pretty neat, albeit a little gimmicky - this is on an entirely different level.",2022-05-18 18:19:39.538425,4,4
2022-05-18 18:19:39.553455,The supernatural app is a true workout!! Guides you on how to properly ensure you adequate spacing before playing. Games are pretty good. I suggest getting the larger gigs because you'll need them,2022-05-18 18:19:39.553455,5,5
2022-05-18 18:19:39.583450,Great vr headset. I like the option to get lense's for the headset because I wear glasses. The fact that you can adjust the lense's to be wider or narrower to fit your face is also a great option.,2022-05-18 18:19:39.583450,5,5
2022-05-18 18:19:39.598453,The upgrade from my Gear VR is amazing! There were a couple downfalls like the games on my account cannot be used no more and have to be re-purchased but besides that the product itself is amazing,2022-05-18 18:19:39.598453,4,4
2022-05-18 18:19:39.637141,"Absolutely love it! I'm still learning everything you can do with it,  and it is so much fun!  The whole house plays with it. Both my brother and I have one now and we play games together on them.",2022-05-18 18:19:39.637141,5,5
2022-05-18 18:19:39.663063,I have so much fun with this oculus virtual reality. It is unbelievable how realistic this is. I play beat saber every day and also do fitness programs. I can’t say enough good things about this.,2022-05-18 18:19:39.663063,5,5
2022-05-18 18:19:39.800129,Looks amazing and comfortable. Cant wait to try it but unfortunately its a Christmas gift for a kid so I can't comment much more than that. But super excited to take it from him on Christmas day!,2022-05-18 18:19:39.800129,5,5
2022-05-18 18:19:39.844269,"Purchased 2 of this item - both for grandsons Christmas presents.  Both grandsons, from different parents, can't put it down.  Comments such as the best Christmas present ever from both families.",2022-05-18 18:19:39.844269,5,5
2022-05-18 18:19:39.872223,This system is amazing. The graphics are beautiful. My huseband was so excited to receive this as a gift. The games are fun too. Battery life is about 2-3 hrs. But that seems to be perfect for us,2022-05-18 18:19:39.872223,5,5
2022-05-18 18:19:39.924229,I am upgrading from the original Oculus Quest and it was well worth it to me. The quality of the screen is a lot better and the device as a whole just fits better now. Very happy with it overall.,2022-05-18 18:19:39.924229,5,5
2022-05-18 18:19:39.951232,"Probably one of the best purchases I have ever made. It is true that it’s stand alone but if you have a decent gaming PC or Laptop, you will open up an entire new world of gaming and experiences.",2022-05-18 18:19:39.951232,5,5
2022-05-18 18:19:39.996239,I would not recommend this as you are forced to have a Facebook account.    Focus is an issue they should have made each lens adjustable for focus on each eye.  Disappointing for the money spent.,2022-05-18 18:19:39.996239,1,1
2022-05-18 18:19:40.026219,Great product. Only have about 10 hours on it but this vr is amazing and quest 2 headset fits great and adjusts well. The hand controls feel great and the whole system makes games very realistic.,2022-05-18 18:19:40.026219,5,5
2022-05-18 18:19:40.056214,"This is seriously the best! Great workout, fun games, and it’s great for young kids. My 4 year old is like a pro at it…there is also some games that let you only use your hands…definitely a 10/10",2022-05-18 18:19:40.056214,5,5
2022-05-18 18:19:40.086209,Fantastic VR experience! The content is amazing and the graphics far exceeded my expectations. I had a virtual reality headset before and it quickly had me bored. The Oculus system is incredible!,2022-05-18 18:19:40.086209,5,5
2022-05-18 18:19:40.116203,I love my headset.  I am away from home right now and I brought the quest 2 and I  am loving it . Don't like that when I am not home I can't play my rift games . But I do love my oculus products.,2022-05-18 18:19:40.116203,5,5
2022-05-18 18:19:40.236183,"This has been a great experience from a long time gamer, Getting used to the VR environment is the biggest draw back. I can only play maybe half an hour at a time before having to give it a rest.",2022-05-18 18:19:40.236183,5,5
2022-05-18 18:19:40.266179,I tried this out and thought it was just ok.  The games are kinda expensive for what it is.  I thought the graphics would be better.  My son likes it and the product was for him so that's a plus.,2022-05-18 18:19:40.266179,3,3
2022-05-18 18:19:40.298510,Oculus is perfect for VR gaming. My kids lives it and picture display are so richly amazing!!! Pure HD to the highest maximum clarity. Love it. Highly recommended if you like VR gaming! The BEST!,2022-05-18 18:19:40.298510,5,5
2022-05-18 18:19:40.323478,"This thing is amazing! VR quality is incredible, the immersive experience is better than PSVR. 
Wireless makes it so much easier to get around, and movable boundaries make it safer for all ages!",2022-05-18 18:19:40.323478,5,5
2022-05-18 18:19:40.334522,"It’s pretty cool, bought it on a whim so wasn’t sure what to expect. I like to use the exploring abs but there’s not much of a library. The resolution isn’t super sharp unless I’m doing it wrong",2022-05-18 18:19:40.334522,4,4
2022-05-18 18:19:40.380126,"Love it worth the money for sure extremely immersive. I have onward , creed, walking dead quite a few games . VR has come a long way ! We wanted a ps5 but not likely anymore this is way cooler .",2022-05-18 18:19:40.380126,5,5
2022-05-18 18:19:40.435043,So fun! Amazing! Technology never ceases to amaze me. You can be visiting Prague at Christmas! Go scuba diving! And SO much freaking more! All virtually! Games! Exercise! Traveling! Movies! Wow!,2022-05-18 18:19:40.435043,5,5
2022-05-18 18:19:40.487258,Great first VR device for anyone. Cheapest high quality VR headset in the game. Head strap only real let down as after about 1/2 hour becomes uncomfortable. They do have more head straps though.,2022-05-18 18:19:40.487258,5,5
2022-05-18 18:19:40.516179,I didn't know what to expect when I purchased this.  The videos online simply cannot describe how amazing the VR world is!! It was so good I picked another one up for my daughter and son-in-law.,2022-05-18 18:19:40.516179,5,5
2022-05-18 18:19:40.541113,I love this! My boyfriend has glasses and the oculus quest is better for him with how it accounts for his glasses and doesn’t squish them into his face. So maybe not 5 stars if you have glasses.,2022-05-18 18:19:40.541113,5,5
2022-05-18 18:19:40.711942,"I have to give this a 4, only because the setup was horrible, no instructions except when you are online and do this and do that.  Would have been nice to get a heads up.  Other than that great!",2022-05-18 18:19:40.711942,4,4
2022-05-18 18:19:40.735010,Looking for something for exercise. As close to the Kinect since it has been outdated and eliminated. Best thing ever it was. Really the oculus doesn’t compare and limited on games for the cost.,2022-05-18 18:19:40.735010,3,3
2022-05-18 18:19:40.775534,Purchased as a gift for my wife’s birthday and she loves it. Can really get a workout with some of the games. Bought a better headband as the original is not that great. Will be a customer again,2022-05-18 18:19:40.775534,5,5
2022-05-18 18:19:40.805426,I would say fun for the family but facebook dose not want any one under 13 to play it also dont get put in facebook jail or it will not work other than that is built great and works like a charm,2022-05-18 18:19:40.805426,5,5
2022-05-18 18:19:40.834416,Great overall product. I'm pretty satisfied with the performance and gameplay so far. I've been having a lot of fun with it. I don't like the idea that you have to tie it to a facebook account.,2022-05-18 18:19:40.834416,5,5
2022-05-18 18:19:40.879300,"It's awesome. I was amazed at how immersive that this thing is, and the amount of content is surprising considering how ""new"" the technology is. I probably won't get a PS5 now that I have this.",2022-05-18 18:19:40.879300,5,5
2022-05-18 18:19:40.931290,"Very excellent product, I love the packaging! Feels premium and organized. I don’t have any complaints about it yet, very simple set up and helpful. I love it and would definitely recommend it!",2022-05-18 18:19:40.931290,5,5
2022-05-18 18:19:40.977620,"Very easy to use and set up anywhere. Although I wish I purchased a bundle, getting the right accessories has proven to be a task. There were so many accessories but most don’t fit a quest two.",2022-05-18 18:19:40.977620,5,5
2022-05-18 18:19:41.006902,Super fun and definitely worth the price if youll play it!!! My whole family loves it!! Getting lots of games and having that family time is what its about! Im enjoying every bit of it!!! 10/10,2022-05-18 18:19:41.006902,5,5
2022-05-18 18:19:41.041810,"VR has come a long way since the first VR phone/headsets. Pretty good library of games and entertainment options with the Oculus, I'm sure I just scratched the surface. Great experience so far!",2022-05-18 18:19:41.041810,5,5
2022-05-18 18:19:41.151958,I bought this because they said it was sharper and more balanced than the first Quest and it is.  All of my games transferred to the Quest 2 with no problems.  Its lighter and more comfortable.,2022-05-18 18:19:41.151958,5,5
2022-05-18 18:19:41.181987,"This product is amazing, cannot wait for the new updates and multiplayer capability. If you have access to gymnasium lots of fun, it you only have a space to stand in place its also alot of fun",2022-05-18 18:19:41.181987,5,5
2022-05-18 18:19:41.196951,"Lightweight, compact, and durable. I've been having a blast with my Oculus 2. It's a very nice setup with a seemless platform that is easy to learn. I find myself getting a real workout with it",2022-05-18 18:19:41.196951,5,5
2022-05-18 18:19:41.240254,"Lots of fun and educational! My teenage boys like the games. Hubby & I enjoy exploring immersive videos and locations. You can hook it up to a Windows pc with a cable to access apps & games available for the oculus rift but the cable is $75 in store and a bit confusing to choose the correct cable type on Amazon. $75 is too much in my opinion for the cable and we’ve been pleased with what we can use on the Quest 2 store. We’ve also heard you can use an app called Virtual Desktop to access the Steam library but we haven’t tried it yet. For first timers, stick with apps rated “Comfortable” when starting out, otherwise you’ll get queasy. The headset can get heavy, but by the time you notice that, it’s time to take a break anyways. It does get dirty, showing a dinginess on the white straps and if your kid’s sweaty friends use it, you’ll wanna wipe it down and figure out how to clean the face shield. I’m hoping for an improved face shield cuz that was gross. A gentle wipe down took care of that for now. Overall, it was a great family activity for the family over the holidays and we like it a lot.",2022-05-18 18:19:41.240254,5,5
2022-05-18 18:19:41.268308,Nothin like a hard wk at work through a pandemic to come home crack an ice cold beverage and put your oculus virtual gaming apparatus on and enter a new reality. Awesome product and technology.,2022-05-18 18:19:41.268308,5,5
2022-05-18 18:19:41.298315,I love it the best family fun entertainment we had it a long while. Great for teenagers it keeps them active. Older people tell me they feel like there on vacation when they look at the scenery,2022-05-18 18:19:41.298315,4,4
2022-05-18 18:19:41.313305,Absolutely love my Oculus quest! I purchased the original quest and have noticed major improvements to the quest 2. I highly recommend beat saber and drop dead to those who purchase a quest 2.,2022-05-18 18:19:41.313305,5,5
2022-05-18 18:19:41.343330,"With plenty of titles and different games for every personality, these headsets offer hours of fun in a virtual world. Playing online with friends brings everyone together even when far apart.",2022-05-18 18:19:41.343330,5,5
2022-05-18 18:19:41.373291,Get it while you can. With everything happening. It's good to escape the world's problems that can't be helped with this product. If you haven't tried VR I do highly recommend giving it a try.,2022-05-18 18:19:41.373291,5,5
2022-05-18 18:19:41.418282,"Amazing headset, with only a few minor flaws, but a great buy for the price that is given! You may need to buy either a battery pack, as the battery life feels short, but it isn't a necessity.",2022-05-18 18:19:41.418282,5,5
2022-05-18 18:19:41.567637,Good battery life. Last ms about 2 hours. Like that because it’s a built in break for kids to do something else like go outside.streaming quality is good. Feels like your in a different world.,2022-05-18 18:19:41.567637,5,5
2022-05-18 18:19:41.592535,Love this product but it is defected. It’s blurry on the edges. No smudge marks. Planning and returning it for one a new one. Hopefully the new one will be fine. Other than that isn’t awesome.,2022-05-18 18:19:41.592535,4,4
2022-05-18 18:19:41.616563,Really awesome VR wish I had a house like that. Ha ha cool games wish there were more. I think it's great that they put a warning on the game that you should only play no more than 30 minutes.,2022-05-18 18:19:41.616563,5,5
2022-05-18 18:19:41.631562,This is an absolutely amazing experience!  Experiencing VR in a safe environement and when you walk out of the 'safe zone' the cameras take over so you can walk safely.  Well designed and FUN!,2022-05-18 18:19:41.631562,5,5
2022-05-18 18:19:41.661560,Bought for kids for christmas.  Got to play with it a little myself.  Pretty wild to use.  Visuals are amazing. Lots of options and games the kids have been playing.  Can't wait to get my own!,2022-05-18 18:19:41.661560,5,5
2022-05-18 18:19:41.691555,Kids and I are having a ton of fun with this.  Some great games for free that have the most playability... some of the more expensive games are boring after they have been played a short time.,2022-05-18 18:19:41.691555,5,5
2022-05-18 18:19:41.706550,Make sure to get the insurance.  It's an awesome system but still made by man so our first one got glitchy after a week so we were able to swap out for a new one and have been good ever since.,2022-05-18 18:19:41.706550,5,5
2022-05-18 18:19:41.736514,What an amazing device. I am so excited to start downloading programs. Set up was simple and the adjustable goggles allowed for a comfortable fit. Can’t wait to engage with other oculus users.,2022-05-18 18:19:41.736514,5,5
2022-05-18 18:19:41.766540,Much improved display quality over previous generations of VR headsets.  Love that it is stand alone so no computer needed.  Many fun games.  Only downside is battery life is only a few hours.,2022-05-18 18:19:41.766540,5,5
2022-05-18 18:19:41.806406,We have not gotten past the some of the trials and tutorials yet but graphics are great.  Family enjoys the boxing game.  Unfortunately a few were so realistic my daughter got motion sickness!,2022-05-18 18:19:41.806406,4,4
2022-05-18 18:19:42.001482,Very fun. Easy to use. Get the additional head strap with extended battery. I like how u can try games and return them within 14 days if not happy. Hey VR FIT. good work out. Replaces the gym.,2022-05-18 18:19:42.001482,5,5
2022-05-18 18:19:42.031479,Great system with some awesome games. The game ecosystem isn’t huge but they have some really unique titles. The game mechanics have been pretty similar between games as well. Would recommend.,2022-05-18 18:19:42.031479,5,5
2022-05-18 18:19:42.046477,"Love the Oculus. Had the first Quest which was great. This one, although lighter, doesn't fit as well and the straps don't tighten up as well but the processor is much quicker which is great.",2022-05-18 18:19:42.046477,4,4
2022-05-18 18:19:42.076472,I bought the oculus because i bought one for my daughter a few weeks ago and she wanted someone to play games with her. All i can say is wow. you really get a work out on some of these games.,2022-05-18 18:19:42.076472,5,5
2022-05-18 18:19:42.106497,"Great gaming device. 
The whole family has been using it. 
The hand controls take a little getting used to. 
Games aren’t too expensive to purchase. 
You need a Facebook account to get games.",2022-05-18 18:19:42.106497,5,5
2022-05-18 18:19:42.136487,Great product.  Very fun. Wireless is definitely the way to go. Haven’t had a problem with storage yet. The free games are not very good. Be prepared to spend $20-$30 a piece on decent games.,2022-05-18 18:19:42.136487,5,5
2022-05-18 18:19:42.166454,better than i expected! probably one of the coolest electronic devices on the market. i suggest buying one of these if your interested in something very different compared to everything else.,2022-05-18 18:19:42.166454,5,5
2022-05-18 18:19:42.181451,"It's great and fun for the whole family. The kids love it too. It's  a workout for sure, especially the boxing. The roller coaster got me dizzy but I was scared and kept closing my eyes. Lol.",2022-05-18 18:19:42.181451,5,5
2022-05-18 18:19:42.211474,Is everything you would think VR should be. 10x better than Oculus go. Has decent battery life but still doesn’t last long. So I recommend getting a longer charging cord to use while playing.,2022-05-18 18:19:42.211474,5,5
2022-05-18 18:19:42.247592,"Great VR headset. All in one, but can also use a computer. 1440p graphics look great and the 90hz refresh rate are super easy on your eyes. The accessories also make the stock headset better.",2022-05-18 18:19:42.247592,5,5
2022-05-18 18:19:42.366032,"Our son just absolutely loves tihis.  It was for his 8th grade gradduatiion gift.  He does find himself bumping into walls, ot reakizing where he is in a room.  He has hours of fun with this.",2022-05-18 18:19:42.366032,5,5
2022-05-18 18:19:42.400939,"This is a great purchase.  We all enjoy hands nights in VR. Can access any vr game you want to play. If it isn't available for the headset, you just use virtual desktop to play like the Rift.",2022-05-18 18:19:42.400939,5,5
2022-05-18 18:19:42.454795,Got this for the kids Xmas present. They really liked because they enjoyed interacting with the objects and play around. Plus they get to stand and move more instead of sitting down all day.,2022-05-18 18:19:42.454795,5,5
2022-05-18 18:19:42.504662,Great system. I highly suggest buying the extended life battery pack. The battery doesn't last long. Also recommend getting an extra lpng charging cord if you dont purchase the battery pack.,2022-05-18 18:19:42.504662,5,5
2022-05-18 18:19:42.532587,"A fantastic VR headset. The games are so much fun and the multiplayer experience is great. Being able to play Table Tennis with my granddaughter who lives over 1,000 miles away was exciting.",2022-05-18 18:19:42.532587,5,5
2022-05-18 18:19:42.563505,"Got the oculus for my fiancé for his birthday and he loves it. I loved it also it looks like you are in the game and it also looks clear, I need to get one for myself I fell in love with it.",2022-05-18 18:19:42.563505,5,5
2022-05-18 18:19:42.596416,"Very easy to set up. A lot of games & experiences available. Headset is a little heavy for the kids but that helps to limit how long they play. Overall, very happy with our first VR headset.",2022-05-18 18:19:42.596416,5,5
2022-05-18 18:19:42.622346,This is the coolest thing. It was a gift for my son. Of course he loves it. And i love how he can play his game and still be up and kind of active. Im quite impressed withe graohics as well.,2022-05-18 18:19:42.622346,5,5
2022-05-18 18:19:42.649274,This works great. You really feel like you are at the beach or by the fireplace. The games are awesome! You feel like the bullets are real and coming at you! We are going to buy another one!,2022-05-18 18:19:42.649274,5,5
2022-05-18 18:19:42.674207,"I love how realistic all the games are, it brings you into a world like no other. My kids love playing it almost every night! If i could, I'd reccomend this for all of my daughter's friends!",2022-05-18 18:19:42.674207,5,5
2022-05-18 18:19:42.886658,My family really loves the vr unit.  Lots of family friendly games.  Great for exercising. Only downside is the battery life.  Ended up returning for the one with the larger capacity memory.,2022-05-18 18:19:42.886658,4,4
2022-05-18 18:19:42.937529,"This is an awesome gaming system, it’s like a computer or game console. My daughter loves it, keeps her active. I just wish it came with better selection of free games for the price you pay.",2022-05-18 18:19:42.937529,4,4
2022-05-18 18:19:42.993375,"Unbelievable experience, entering a whole new dimension every time its used. Only drawback is you have to be on facebook for this to work. Games are easy to download and can cost $25 and up.",2022-05-18 18:19:42.993375,5,5
2022-05-18 18:19:43.028279,"Best game we ever purchased.  So glad the PS5 was out of stock.  Initially purchased this item as a backup gift, and now we have 3 because its the best gaming system are family has ever had.",2022-05-18 18:19:43.028279,5,5
2022-05-18 18:19:43.059208,I bought this to have a system for working out since I can’t go to the gym due to covid.  Very happy with it.  I definitely advise on getting the elite headset.  It makes a huge difference.,2022-05-18 18:19:43.059208,5,5
2022-05-18 18:19:43.089117,I bought this device for my granddaughter for her upcoming birthday.  She had been dreaming of  owning her own Occulus.  She is absolutely delighted; and Grandma is happy to see her happy!!,2022-05-18 18:19:43.089117,5,5
2022-05-18 18:19:43.114049,"My husband and son really enjoy the Oculus. The system itself is incredible. We don't like that it requires Facebook logins, and it's difficult for them to find each other within the games.",2022-05-18 18:19:43.114049,4,4
2022-05-18 18:19:43.143970,This was a gift and it is played everyday. My son loves it for games and just watching a show on TV. My son is in his fifties so not just for younger ages. Anyone can escape in the reality.,2022-05-18 18:19:43.143970,5,5
2022-05-18 18:19:43.175884,"Short version - if you want a standing, room scale headset for that AND PC VR this is the headset you want. If you play seated VR and don't care about room scale you want the HP Reverb Pro.",2022-05-18 18:19:43.175884,5,5
2022-05-18 18:19:43.203822,Awesome gaming! It’s a totally immersive experience but if you get dizzy easily then this is probably not the best thing for you. Get the travel case for this also. You’re going to need it.,2022-05-18 18:19:43.203822,5,5
2022-05-18 18:19:43.342811,"Great Gift, my husband loves it! I only wished that there was two headsets for that $500+ I spent. But, that has nothing to do the function of the device. I would definitely purchase again.",2022-05-18 18:19:43.342811,5,5
2022-05-18 18:19:43.397662,"My favorite thing to do!! I make sure I get on at least once a day. Beat saber is my fav, sometimes it doesn’t pick up your moves and you loose points but other than that, pretty good game.",2022-05-18 18:19:43.397662,5,5
2022-05-18 18:19:43.466480,"It's a good headset if you're looking to play a few games but my problems are in the headstrap and lenses. They're okay but not the greatest, but that's the tradeoff for this kind of value.",2022-05-18 18:19:43.466480,4,4
2022-05-18 18:19:43.542281,My face or should I say eye space is too big for the product even with the lens in max spacing making the images burry at all times. That apart I love the concept and contents in the device,2022-05-18 18:19:43.542281,3,3
2022-05-18 18:19:43.572195,Purchased for our 11 year old grandchild.  We may never see him again!  Maybe when he's back to school and has to leave it behind.  He loves it and we are now the COOLEST GRANDPARENTS EVER!,2022-05-18 18:19:43.572195,5,5
2022-05-18 18:19:43.602116,This thing is fun as heck.  I did have to buy the link cable on line to access Quill and Medium but that was AOK.  Having no cables while working up a bit of a sweat in Beat Saber is great.,2022-05-18 18:19:43.602116,5,5
2022-05-18 18:19:43.631039,"It was really fun, but I returned it because I wanted to get a gaming set-up. But I recommend it. 10/10
(Also try out Five Nights At Freddy’s Help Wanted, it’s a great and scary experience)",2022-05-18 18:19:43.631039,5,5
2022-05-18 18:19:43.658964,This stand alone VR is awesome.  I sold my PS4 pro and PSVR for this. The Quest 2 can also be connected to my PC via both Virtual Desktop and the Link cable.  I am happy with this purchase.,2022-05-18 18:19:43.658964,5,5
2022-05-18 18:19:43.693871,I love this thing. Battery is a little on the short side when you play non stop and cast to your tv. Still very worth it. Recommend purchasing the elite strap with battery as a work around.,2022-05-18 18:19:43.693871,5,5
2022-05-18 18:19:43.730772,"Incredibly amazing! Only thing I don’t like is that the battery does not last long AT ALL. It drains in about two hours of playtime which goes by fast because
You’re having so much fun lol",2022-05-18 18:19:43.730772,5,5
2022-05-18 18:19:43.861470,We bought this to play games with our granddaughter. She’s almost a teen and we want all the time we can with her before she no longer wants to hang with us. So realistic games it’s scary.,2022-05-18 18:19:43.861470,5,5
2022-05-18 18:19:43.894384,I bought this for my children. They love it and convinced my wife and I to try it. We started looking at virtual reality videos of vacation spots. The 360 degree videos are pretty amazing.,2022-05-18 18:19:43.894384,5,5
2022-05-18 18:19:43.984144,Wow! We got this for my daughter to ease the stress of being homebound and limited social outings. It Oculus has kept my daughter both busy and immersed in a wonderful virtual distraction.,2022-05-18 18:19:43.984144,5,5
2022-05-18 18:19:44.035007,Cool gaming system. Would be Noce if it game with more Free Games like the Xbox and PlayStation. And some of the games should come with more options. Overall it’s Fun and a decent workout.,2022-05-18 18:19:44.035007,4,4
2022-05-18 18:19:44.064926,Great product so realistic. Bought it to work out and it’s so entertaining you don’t feel like you are working out. Didn’t have any problems downloading games. Would recommend for any age.,2022-05-18 18:19:44.064926,5,5
2022-05-18 18:19:44.093849,"Very comfortable, and very next gen.  Got this for our 7 year old.  He gets a good workout daily.  The only problem is when we use the wire to connect to our Pc... gets disconnected often.",2022-05-18 18:19:44.093849,5,5
2022-05-18 18:19:44.117850,"Love it! Quar-heaven! Was playing & exploring in less than 5 minutes and I’m a boomer. Exercise, eye-hand coord, big screen movies, inexpensive awesome games and very, very fun! Recommend!",2022-05-18 18:19:44.117850,5,5
2022-05-18 18:19:44.153220,"The graphics were nice, but 3 of us in the family got motion sickness within 10 minutes of gameplay.  Bumer...it seemed really cool, but not worth the risk that you could not play with it.",2022-05-18 18:19:44.153220,1,1
2022-05-18 18:19:44.184153,"Bought it on a whim, so glad I did. Bought it for my teen’s birthday. However I probably use it more than he does. Gonna have to buy my own. Seriously a great time and set up was seamless.",2022-05-18 18:19:44.184153,5,5
2022-05-18 18:19:44.213060,"This product is revolutionary. Coming from the PS VR,  everything is an amazing upgrade. The visuals are crisp, the tracking is phenomenal, and its been overall just an amazing experience.",2022-05-18 18:19:44.213060,5,5
2022-05-18 18:19:44.347067,Excellent. Easily the best and easiest to use VR on the market today. We got one and now have purchased 3 just for our family and 2 more as gifts. The ultimate pandemic lockdown life saver,2022-05-18 18:19:44.347067,5,5
2022-05-18 18:19:44.374018,My first VR and I’m pretty impressed. Graphics and gameplay are great. Very easy to use. Wish the battery lasted longer. You get about 2 hours of use per charge. Overall a really great VR.,2022-05-18 18:19:44.374018,5,5
2022-05-18 18:19:44.411894,Extremely fun to play with. You will definitely lose track of time when you're wearing this. I have to say that the Star Wars games are what got me hooked and keep my playing quite a while,2022-05-18 18:19:44.411894,5,5
2022-05-18 18:19:44.469738,"I didn't know what to expect, but once you put it on the fun is outstanding 
Clear graphics and tons of options. Be sure to get the extended battery headset .... you won't be disappointed",2022-05-18 18:19:44.469738,5,5
2022-05-18 18:19:44.509631,Best purchase I made! I am using this to help with my balance and such so this is going to eventually be cheaper that physical therapy and the whole family can download games and play it.,2022-05-18 18:19:44.509631,5,5
2022-05-18 18:19:44.535562,"Price is worth what I paid considering the usage and technology. 
Quality is very good. Light weight. Durable.
A lot of content. Something for everyone in my house
Easy to set up and use.",2022-05-18 18:19:44.535562,5,5
2022-05-18 18:19:44.563518,"My only complaint is the limited range of content Facebook allows without the daunting task of setting up side loading when you’re new to vr
Otherwise this is a magical introduction to vr",2022-05-18 18:19:44.563518,4,4
2022-05-18 18:19:44.589451,It is awesome! I used to have the original Rift. I do miss this pc connections for that but i can play this anywhere. I love to watch movies in my bed feeling like I am in a real theater.,2022-05-18 18:19:44.589451,5,5
2022-05-18 18:19:44.615349,Best budget standalone VR headset you can buy. Couple it the Oculus Link cable (or an alternative) and Virtual Desktop and you are able to do PC VR games (as long as your PC is VR Ready).,2022-05-18 18:19:44.615349,4,4
2022-05-18 18:19:44.633491,"Absolutely amazing. It’s realistic and the graphics are amazing. Definitely recommend. You can play anything from first person shooter, to fitness games. Great for when it’s cold outside.",2022-05-18 18:19:44.633491,5,5
2022-05-18 18:19:44.791725,"Fun for the whole family.  Games and virtual tours of plays previously only dreamed about visiting.  

Was apprehensive at first, but the experience is quite exhilarating and adventurous.",2022-05-18 18:19:44.791725,5,5
2022-05-18 18:19:44.821695,Love the oculus only downside is your forced to make a Facebook or use your current one. Would give it five stars if Facebook was just an option a d you had a choice to use something else,2022-05-18 18:19:44.821695,3,3
2022-05-18 18:19:44.851687,"We have never had a VR set before so this is great for us. I love that you do not need any additional console to play.
I would of given it 5 stars if the headset held a charge for longer.",2022-05-18 18:19:44.851687,4,4
2022-05-18 18:19:44.866684,Excellent quality. Lacking good supply of puzzle games. For price of purchase one would expect that you’d get a good selection of free games but they cost $20 or more and are quite short.,2022-05-18 18:19:44.866684,3,3
2022-05-18 18:19:44.926675,"WOW.  Simply... Cool!  I'm not a avid gamer and around 50 yrs old, so I had to jump into VR.  I've only used it a few times due to time constraints, but I trying to get time to play more.",2022-05-18 18:19:44.926675,5,5
2022-05-18 18:19:44.972134,"The resolution is not any better. I liked the old headstrap better. Also, the charge cable is too short.

A metal laptop like casings would make this thing a work of art. Controllers too.",2022-05-18 18:19:44.972134,4,4
2022-05-18 18:19:45.002129,This is so much fun! So glad I went ahead and purchased. Could definitely use some better instructions for adding games and playing via your pc. Also battery life could be better for sure,2022-05-18 18:19:45.002129,5,5
2022-05-18 18:19:45.032124,Really enjoyable gaming system.  I put it on and was completely mesmerized by the whole experience.  Downloaded all of the free stuff and bought a few games.  You will not be disappointed,2022-05-18 18:19:45.032124,5,5
2022-05-18 18:19:45.062118,"It took me some time to get use to the headset. I had to buy a different, better built, head strap to hold it in place. After i recieved the head strap i used it until the batteries died.",2022-05-18 18:19:45.062118,5,5
2022-05-18 18:19:45.092115,"Very quick shipping! Arrived a day earlier than it said! Packaged very well and securely! Purchased for my boyfriends birthday, and after trying it, had to order another one for myself!!!",2022-05-18 18:19:45.092115,5,5
2022-05-18 18:19:45.227092,Amazing.  Love my Quest 2.  This technology has improved so much over the years.  Q2 was easy to set up.  PC Link works well to connect to my gaming machine.  Standalone mode works great.,2022-05-18 18:19:45.227092,5,5
2022-05-18 18:19:45.242089,The headset itself is good for the price. Not a 2k display like the HP reverb but its ok. One problem is the need for FB account and FB tracking every thing you do kind of spoils the fun.,2022-05-18 18:19:45.242089,3,3
