Game_Id,Game_Name,Game_price,Game_description,Game_Modes,Game_PlayerModes,Game_Tracking,Game_Controllers,Game_Platforms,Category,Game_Genres,Game_Languages,Game_Version,Game_Developer,Game_Publisher,Game_Website,Game_ReleaseDate,Game_Policy,Game_RecommrndedCPU,Game_RecommrndedGraphics
1542475959125207,A-10 VR,¥190,"A-10 VR combines stunning graphics with simplistic gameplay to introduce players of all ages and skill to the possibilities of virtual reality. A-10 VR has been geared towards users trying VR for the first time, although sharp shooters will be able to spend hours mastering their gun play. Fit with both global and local leaderboards.",Single User,,,Oculus Go Controller,"Gear VR, Go",Games,"Arcade, Shooter",English,1.10,Futuretown,Futuretown,http://futuretown.io/,"December 15, 2017",Privacy Policy,,
1174459059254863,Magnetique - VR Comic,Get,"Dive into the epic saga of Magnetique: the very first VR Comic in the world!
Follow Nero's adventure in a full immersive sequence of 360° pages.

Read NOW for FREE!",Single User,,,Touchpad,"Gear VR, Go",Entertainment,"Adventure, Casual, Educational, Movie, Narrative","English, Italian, Korean",1.10,Oniride,Oniride,http://www.oniride.com/corporate/#magnetique,"September 7, 2016",Privacy Policy,,
546512902140409,Gem Monster,¥245,"In the game you fight different kinds of monsters which are composed of gems in different colors. The only way to defeat them is to match and remove all the gems on their body. Each monster has it's own distinctive behavior and attack mode and you'll need to use different upgrades and skills to contend with them.

Please read the help tips carefully before fighting with monsters, which will help you to enjoy the game.

Now gem monster have 10 distinctive monsters all have 3 levels of difficulty, and will increase to 30 monsters in time.",Single User,,,Touchpad,"Gear VR, Go",Games,"Action, Adventure, Casual, Fighting, Shooter","English, Chinese (China), French (France), German, Japanese, Korean",1.0.1.3,ChenGame,jingjiang chen,http://www.keggame.com/GemMonster.html,"September 21, 2016",Privacy Policy,,
1371929766155309,Shiny,¥390,"Shiny is an audiovisual game experience designed exclusively for Virtual Reality. No input except head movement is required to play the game. The game soundtrack is freely changeable! Import your own music from your phones Music folder and play levels which are generated procedurally from the track of your favourite songs. 

Attention: Shiny does not support streaming services such as Spotify, Google Music or similar. Only local mp3 files are supported.",Single User,,,Touchpad,"Gear VR, Go",Games,"Arcade, Music",English,1.42,Ateo,Ateo,http://www.shinyvr.com/,"August 24, 2016",Privacy Policy,,
1124492254298555,Weavr,Get,"A platform for virtual reality story creators that allow creating stories based on 360 photos and videos, panorama photos and standard photos and videos.
Every 360 element can be enriched with info points or objects to teleport to other parts of the story allowing the viewer to control her path through the story.
We have white labeled solutions allowing business to showcase their products and services in Virtual Reality",Single User,,,,"Gear VR, Go",Apps,"Educational, Exploration, Narrative, Social, Utility",English,1.2.2,WeaVR,weavr AG,http://weavr.space/,"May 10, 2017",Privacy Policy,,
2620140564669029,The Great C,¥590,"Based on the sci-fi short story by Philip K. Dick, The Great C is a cinematic narrative set in the aftermath of an apocalyptic event. Featuring a thrilling storyline, stunning environments and a powerful soundtrack, the viewer is transported to a desolate landscape in which the remnants of humanity are ruled by an all-powerful supercomputer known as the Great C. Each year, the nearby village is forced to send a young person on a pilgrimage to appease the mysterious machine, a journey from which no one ever returns. The Great C follows Clare, a young woman who finds her life upended when her fiancé is summoned for this year’s pilgrimage. Leaving the safe confines of her village, Clare must decide whether to accept the rules of her harsh society or fight against the oppressive powers that created it. The Great C is a sweeping 30+ minute experience, developed from the ground up to push the boundaries of storytelling in VR. Official selection of the Venice Film Festival.",Single User,,,"Touchpad, Oculus Go Controller","Gear VR, Go",Entertainment,"Adventure, Movie, Narrative",English,1.2.0,Secret Location,Secret Location,https://secretlocation.com/,"April 29, 2019",Privacy Policy,,
934674339915892,Specular Theory,Get,"Specular Theory is an award-winning immersive content and technology company based in Venice Beach, CA. 

Have feedback? Need help? Email us at: hello@speculartheory.com.",Single User,,,"Touchpad, Oculus Go Controller","Gear VR, Go",Apps,"Movie, Narrative",English,1.2.3,"Specular Theory, Inc.",Specular Theory,http://speculartheory.com/,"September 7, 2016",Privacy Policy,,
2007297379312180,Can you escape the Cruise boat,¥290,"You wake up on a Cruise ship, and have no idea how you got here. Obviously you need to get out of here, but there are many surprises and obstacles in your way to get out from this boat. Can you do it? Find your way out by searching for clues and solving puzzles in this very unique 3D game experience that will give you hours of game play.

- Lots of rooms to escape and doors to open
- Many different locations to explore
- Easy controls
- Addicting and fun
- Auto save will start you exactly where you left last time

You get 3 Free hints, if you need more you will need to pay for extra hints.
Try to solve the game without using hints, or not before you are absolutely stuck.

If you like escape games, puzzle games or hidden object games you have something to look forward to.
Good luck :)

Supported languages: English, German, French, Spanish, Italian, Norwegian, Swedish and Danish

PS: Contact us at support@fungamesmobile.com if you have any suggestions on the next release.",Single User,,,Touchpad,"Gear VR, Go",Games,"Adventure, Casual, Puzzle",English,1.0,Nordic Electronics,FunGamesMobile,http://fungamesmobile.com/,"May 2, 2018",Privacy Policy,,
1489708541098941,GNOG,¥490,"""I was in love with GNOG the second I saw it""-Rock Paper Shotgun
""Weird and wonderful..."" -Polygon
""This is such a joyful game, I'm not sure it's possible to leave it without feeling uplifted."" -Destructoid
""It's a kooky idea brought about with lots of style and verve..."" -Eurogamer

GNOG is a 3D puzzle game set in a tactile world of toys and secrets. Point, click, grab, poke, spin, pull, and play with uniquely charming monster heads as you explore the hidden worlds inside them.

Inspired by real-world toy designs, every GNOG head is a miniature world to discover. Grab a bookcase and spin it to reveal a hidden pile of coins, slide levers to navigate a damaged ship through outer space, crank a wheel to cook a stew on the stove – each playful interaction generates lively feedback and surprising consequences. Set to a relaxing and dynamic soundtrack that evolves with each level, the surreal worlds and joyful puzzles of GNOG will have you turning heads.",Single User,,,Oculus Go Controller,Go,Games,"Casual, Puzzle","English, Arabic, Danish, Dutch, Finnish, French (Canada), French (France), German, Italian, Japanese, Norwegian (Nynorsk), Polish, Portuguese (Brazil), Portuguese (Portugal), Russian, Spanish (Argentina), Spanish (Spain), Swedish, Turkish",1.0.2,KO_OP,Double Fine Productions,http://www.gnoggame.com/,"July 17, 2018",Privacy Policy,,
1938563662840722,Paper Valley,¥490,"Inhale. Exhale. Don’t overthink, just aim, breathe, and throw…
Welcome to the Zen-like magic of vibrant Paper Valley.

Feast your eyes on the beauty of a lost world as you breathe new life into the landscape with an array of enchanted paper airplanes. Learn to guide your aerodynamic fleet with subtle hand movements to overcome occluded targets, cross-winds, and long distance challenges. Eight lusciously designed levels will test your skill and push you to refine and perfect your technique.

Each target you hit generates new life: vegetation sprouts, plants and trees shoot up, and water flows. As you rejuvenate the world into a lush, colorful jungle you will uncover clues about the lost civilization that once thrived here. Lose yourself in Paper Valley and find your inner Zen.

Winner of the Famitsu Media Highlight Award at BitSummit in Kyoto, Japan 2017.",Single User,,,Oculus Go Controller,"Gear VR, Go",Games,"Adventure, Casual, Exploration","English, Chinese (China), Chinese (Taiwan), French (France), German, Italian, Japanese, Korean, Portuguese (Brazil), Russian, Spanish (Spain)",1.2.0,Vitei Backroom,Vitei Backroom,http://www.viteibackroom.com/,"July 19, 2019",Privacy Policy,,
1598126356885122,Amazon Sights,Get,Explore and get a taste of the many attractions in the Brazilian Amazon with rich 360 videos and images.,Single User,,,Touchpad,"Gear VR, Go",Games,"Casual, Educational, Exploration, Movie","English, Portuguese (Brazil), Spanish (Colombia)",1.0.0,Samsung SIDIA,SIDIA,http://amazon360.sidialab.com/,"September 29, 2017",Privacy Policy,,
1465981820197033,Sky Duel: Tournament,¥190,"So, you are in the future and participate in the battle of cyborgs throwing combat disks, and your task is to destroy the enemy. Target and send the disc directly to the enemy. Defend yourself by discarding the opponent's disc and go back into battle! 
We have many new features for your enjoyment this time around, two new multiplayer scenarios and another refresh of the user interface. New maps for single and multiplayer modes.  Multiplayer for up to 4 players! 
You should concentrate yours on fighting.
 For more information please visit www.vicovr.com","Multiplayer, Single User",,,"Oculus Go Controller, Touchpad","Gear VR, Go",Games,"Action, Arcade, Fighting","English, Portuguese (Portugal), Russian, Spanish (Spain)",1.0.0,3DiVi Company,3DiVi Company,http://vicovr.com/,"May 11, 2018",Privacy Policy,,
1100747383337483,At the Fork VR,Get,"Download At the Fork VR and experience a unique 360-degree tour of the farms and enclosures featured in the critically-acclaimed documentary film AT THE FORK.

Choose to tour the world of animal farming with filmmaker Lisa Versaci, or explore on your own and visit the farms and enclosures that chickens, pigs, and cows call home. 

AT THE FORK- In theaters July 2016. 

Starring: John Papola, Lisa Versaci, Dr. Temple Grandin, Wayne Pacelle - CEO Humane Society of the United States, Terry Branstad - Governor of Iowa, John Mackey - co-CEO and co-founder Whole Foods Market, Mark Bittman – author and former New York Times columnist.

Filmmaker and omnivore John Papola, together with his vegetarian wife Lisa, offers up a timely, unbiased look at how farm animals are raised for our consumption.

Visit www.AtTheForkFilm.com to learn more.",Single User,Touchpad,"Gear VR, Go",Entertainment,"Exploration, Movie, Narrative",English,Ages 13+,1,Emergent Order,Emergent Order,http://attheforkfilm.com/app/,"October 5, 2016",Privacy Policy,Terms of Service,,
1290744591003482,SNATCH VR HEIST EXPERIENCE,Get,"Inspired by a real life heist in London, Crackle's new series “Snatch"" centers on a group of twenty-something, up-and-coming hustlers who are suddenly thrust into the high-stakes world of organized crime.

Be part of the great diamond heist with Charlie (Rupert Grint), Albert (Luke Pasqualino), Billy (Lucien Laviscount) and Lotti (Phoebe Dynevor) while they attempt to crack the safe before Sonny's goons arrive (and the police!).",Single User,,,,"Gear VR, Go",Entertainment,"Movie, Music Video, Narrative",English,1.0.18,Sony Pictures Television,Crackle INC,http://futurelighthouse.com/,"February 1, 2018",Privacy Policy,,
1441572095934452,EAA 360,Get,"""Take flight with EAA’s 360 and virtual reality videos.
Experience the real life sensation and excitement of flight with your virtual reality headset or Google Cardboard. This collection of 360 videos and virtual reality experiences take you through various aspects of general aviation. Plus, get experiences and point of views that aren’t available anywhere else; from the cockpit of an aerobatic plane to the pyrotechnic line during airshows, under a 26 ton water drop and more!
EAA is a community of passionate aviation enthusiasts that promotes and supports recreational flying, of all types! Offering free introductory flights through EAA Young Eagles and hosting the World’s Largest Aviation Celebration in Oshkosh, WI every year.  Learn more at www.eaa.org. 
""",Single User,,,,"Gear VR, Go",Entertainment,"Adventure, Educational, Exploration, Movie",English,1.0.2,"Experimental Aircraft Association, Inc.","Experimental Aircraft Association, Inc.",http://www.eaa.org/,"September 21, 2017",Privacy Policy,,
2129805820435611,TOKYO CHRONOS,"¥3,990","“The next Visual Novel awaits beyond the screen.”
TOKYO CHRONOS is a VR Mystery Visual Novel told in an immersive 360° world.
Characters with personality come to life right before your eyes ─ their fate lies in your hands.

An empty, deserted Shibuya where time has frozen over. A suspenseful mystery woven by 8 childhood friends trapped inside.
Lost memories; A strange message: “I am dead. Who killed me?”
Who is “I”? Why did we lose our memory? Who is the killer?

Fragments shattered like a broken mirror.
Where does the truth lie?

To kill, or not to kill ─ YOU decide.

# Features
- All-new Visual Novel designed for VR from the ground up
- Engrossing storyline with story duration of est. 15-20 hours
- Over 5,000 lines of professionally voice-acted dialogue
- Multiple routes and endings

# Staff
Director：Haruki Kashiwakura (Expelled from Paradise)
Script：Kou Segawa (Nazozuki Otome)
Producer：Kazuma Miki (Sword Art Online)
Character Design：LAM (Illustrator)
Theme Song：UNLIMITED / Eir Aoi",Single User,,,Oculus Go Controller,Go,Games,"Adventure, Music, Narrative","English, Japanese",1.0.4,MyDearest Inc.,Sekai Project,https://tokyochronos.com/en/,"March 20, 2019",Privacy Policy,,
1040690412651736,Fat City,¥390,"Chris Knox is the leader of a crew of former special ops personnel and highly skilled hustlers.  Help Chris and his team plan and pull off audacious heists from high-value targets to fill the coffers of a surreptitious crime syndicate in exchange for the life of a loved one.

In this action-puzzler with 60 targets spread throughout the five boroughs of New York City, players will use their cunning and brain power to plan raids and execute getaways to pull in the big bucks in the city that never sleeps.  Fat City offers up loads of challenging brainteasers for the thief in us all.

Fat City Highlights
Manage a highly skilled team comprised of a safe-cracker, demolitions expert, hacker, and getaway driver.
Deploy smoke bombs, safe-cracking tools, and other special equipment to ensure a successful heist and escape.
Over 60 jobs/targets spread throughout New York City’s five boroughs.
Bonus objective that will clearly separate the notorious master class thief from the small time crook.",Single User,,,Touchpad,"Gear VR, Go",Games,"Arcade, Casual, Puzzle","English, French (France), German, Italian, Spanish (Spain)",2.0,"Heavy Iron Studios, Inc.","Heavy Iron Studios, Inc.",http://www.fatcitygame.com/,"January 11, 2017",Privacy Policy,,
2154723571220481,The Dream Clinic,¥990,"""FullDive MANGA: The Dream Clinic""

An ultimate immersive reading experience based on the concept of ""VR x Manga.""
It is a VR manga in which the readers immerse the world of the story as if they become a main character. All characters are fully voiced by high-profile voice actors so that the readers can also enjoy FullDive MANGA like audio books. There are two viewer types.


""The Dream Clinic""
One day, an innocent little girl, Miki (CV. Aoi Yuki) who has been troubled with nightmares gets a strange flyer. The flyer guides her into the dream. There are dream clinics run by tapirs who loves dreams. Miki courageously gets into the one with the old sign and meets Notte (cv. Hanae Natsuki). He keeps Miki’s nightmare but he doesn’t seem to eat it. Notte just meaningfully smiles.  And then they step into Miki’s nightmare again.

Scary dreams. Dreams you do not want to see. And “dreams you do not want to forget"". Have you had a ""nightmare"" that you do not want to forget?",Single User,,,"Touchpad, Oculus Go Controller","Gear VR, Go",Entertainment,"Adventure, Movie, Music, Music Video, Narrative","English, Japanese",1.3.0,MyDearest Inc.,MyDearest Inc.,https://yumesou-vr.com/,"December 20, 2017",Privacy Policy,,
1178115748953782,TTORiNG Adventure: Moon's Tears,¥290,"One day, the Minerva detective team receive a voucher to stay at a luxurious hotel.
After seeing the voucher, Ttoring and Toto pack their stuff and head to the hotel.
Excited to go on their holiday, they reach the hotel where suddenly a new case is waiting for them to solve.

 “Minerva detectives, please protect the ‘Moon’s Tears’ from the phantom thief, Luna.”

The hotel owner, who is also a collector of gems asks for their help and shows them a note left by Luna.
Can you thwart Luna’s plan to steal the ‘Moon’s Tears’?

More dynamic puzzles
More micro-world experiences that will test your wits!
A storyline that is more concise and with double the tension!

Ttoring and Toto are waiting for you as the third member of the Minerva detective team.
How about we solve the second case?",Single User,,,Touchpad,"Gear VR, Go",Games,"Adventure, Casual, Exploration, Puzzle","English, Korean",1.0.1,VRotein,VRotein,http://www.vrotein.co.kr/,"March 22, 2017",Privacy Policy,,
2090322207665366,Rise Of The Fallen,¥590,"- Fight 1on1 against bionically engineered opponents to recover your past memories and find out where you originally belong 
- Go online, and challenge your friends or users real-time and show your supremacy 
- Keep on training yourself against various types of A.I.s to master the moves 
- Study your enemy and react quick to defeat whoever you come across We are at the very last stage of our final test and we need you to end this. 

The world of [Rise of the Fallen] will endlessly expand over the live service with regular updates. You think you can survive in this world? 

Connect online, and be the best of your kind. Prove that you are worth living. 

Official Website: https://www.pxpimps.com/ 
Terms of Service: https://www.pxpimps.com/terms-of-service 
© 2018 PIXELPIMPS Corp. All rights reserved.","Multiplayer, Single User",,,Oculus Go Controller,"Gear VR, Go",Games,"Action, Fighting, RPG",English,1.320,Pixelity Games,Pixelity Games,https://www.pxpimps.com/rise-of-the-fallen,"October 12, 2018",Privacy Policy,,
1292530930842918,Aquarium War VR,¥490,"This game is easy to operate. The player could move his or her head to control the little fish. Eat the same level fish for level-up, dodge the BOSS, strike a mortal blow to the BOSS when you’re leveled up, and win the king position.
Plenty of tasks are contained in this game, and you can obtain different interests through collecting stars to unlock new fish kinds.",Single User,,,"Touchpad, Oculus Go Controller","Gear VR, Go",Games,"Action, Adventure, Exploration",English,1.1,BoxVRGame,Box VR,https://twitter.com/BoxVRGame,"May 17, 2017",Privacy Policy,,
749068321865534,Bouncer VR,¥290,"In the game, you control a shield with your vision. Collect coloured resources to charge your abilities and to attack, but beware the enemy can bounce your attacks back at you. You win when the enemy has no more health.

You can collect various abilities by defeating enemies. Some abilities shoot special balls, speed up or split the balls, while others change the gameplay dramatically.

BouncerVR is a tribute to the arcade games of the past and present. Simple to play, yet engaging and challenging.",Single User,Gamepad,"Gear VR, Go",Games,"Action, Arcade",English,Ages 13+,3.4,TerraNovita Software BVBA,TerraNovita Software BVBA,http://bouncervr.com/,"December 24, 2015",Privacy Policy,Terms of Service,,
1462960343734947,Radial-G: Infinity-X,¥190,"""Radial-G : Infinity-X"" pits you against the deadly invasion force attacking the Radial-G universe!

Outrun the mechanical alien squid boss whilst dodging his drone minion army as they blast away your race tracks. Hit too many slow-downs and his laser will burn you to a crisp!

Take advantage of pick-ups including magnet to suck up the surrounding orbs, shield to protect you and bombs to send that beastie back to where he came from!

Collect the orbs to power-up your ship, aim for the speed boosts to gain an advantage and avoid the slowdown areas inching you closer to his clutches!

If you can make it far enough you will come face-to-face with the alien boss, send him to oblivion with your own missile attacks whilst avoiding his deadly arsenal. 

With additional ships to unlock based upon your performance, there is reason to have just one more go...",Single User,,,Touchpad,"Gear VR, Go",Games,"Action, Arcade, Racing",English,1.1,Tammeka,Tammeka ,http://www.radial-g.com/,"April 26, 2017",Privacy Policy,,
1198601433526554,Trafalgar One Apartment Tour,Get,Use gaze hot-spots to move from room to room and explore the Trafalgar One apartment.,Single User,,,Touchpad,"Gear VR, Go",Apps,"Exploration, Simulation",English,1.2,Preconstruct,Preconstruct,http://www.preconstruct.com/,"February 22, 2017",Privacy Policy,,
1034202093295063,CMHR: Weaving a better future,Get,"""Weaving a Better Future"" is a virtual reality (VR) experience developed by the Canadian Museum for Human Rights (CMHR) to accompany the exhibition Empowering Women: Artisan Cooperatives that Transform Communities. Through this 360-degree visual experience, viewers are virtually transported to Guatemala, where they explore the world of artisan women working for empowerment and asserting their rights. The video was created by CMHR staff members, who visited the villages, workplaces and homes of Maya women in weaving communities. These women use cooperative work and traditional weaving to make a living, preserve their culture and heal from human rights violations. 

This experience is designed to be viewed with Google Cardboard, Samsung Gear VR and other virtual reality phone mounts. Place the phone in the viewer upon launch of the app. Headphones are recommended. You can also view the video without a VR viewer simply by moving your smartphone.",Single User,,,Touchpad,"Gear VR, Go",Apps,"Educational, Exploration, Movie, Narrative","English, French (Canada), Spanish (Mexico)",1.0.10,Canadian Museum for Human Rights,Canadian Museum for Human Rights,https://humanrights.ca/,"October 26, 2016",Privacy Policy,,
1214529118674771,Royal Wedding Dresses Virtual Reality,Get,Swedish royal court hosted a temporary exhibition for all royal wedding dresses. This temporary event was very popular. This application keeps this exhibition forever in virtual reality format.,Single User,,,Touchpad,"Gear VR, Go",Apps,"Educational, Movie, Narrative","English, Swedish",1,Swedish Royal Court,http://www.kungahuset.se/,http://www.kungahuset.se/,"November 28, 2017",Privacy Policy,,
1426618267355919,Annihilator VR,Get,"Based on the graphic novel from writer Grant Morrison and artist Frazer Irving, Legendary VR partners with Schell Games to bring the world of ‘Annihilator' to life for fans in a whole new way.

The critically-acclaimed title from Legendary Comics tells the story of washed-up screenwriter Ray Spass – a man caught in a downward spiral of broken relationships, wild parties, and self-destruction. Out of luck and out of chances, he’s one failed script away from fading into obscurity. Little does he know, he’s about the write the story of his life. As his imagination runs rampant, Ray must join forces with his own fictional character, Max Nomax, on a reality-bending race to stop the entire universe from imploding… Without blowing his own mind in the process. 

This innovative VR experience places users at the center of their own psychedelic space opera, transforming the 2D art of the book into immersive, interactive environments that blur the lines between fantasy and reality.",Single User,,,,"Gear VR, Go",Entertainment,"Adventure, Exploration, Narrative",English,1.1,Legendary Studios,Legendary Pictures,http://www.legendary.com/legendary-vr,"April 12, 2017",Privacy Policy,,
1884563648283280,CNN VR,Get,"Welcome to the newsroom of the future. You're at the center of the story, with CNN's latest breaking videos, headlines, and news notifications at your fingertips. This futuristic space is alive with the latest news and stunningly immersive 360 videos from CNN bureaus around the planet. Go to the front lines with our reporters and understand the story from the inside out.
It's virtual reality, at the speed of news.",Single User,,,Oculus Go Controller,"Gear VR, Go",Apps,"Exploration, Narrative",English,1.0.2,CNN Digital,"CNN Interactive Group, Inc.",http://cnn.com/vr,"April 23, 2018",Privacy Policy,,
1029139517196048,Buried Alive VR,¥90,"Your worst nightmare just became reality - you are buried alive! There is no room for panic, you need to act quickly in order to survive. A crazy psychopath has buried you alive and you need to rely on your puzzle solving skills to escape. The coffin is full of different riddles and puzzles you need to solve to find your way out. But hurry up as the oxygen is running out. If you believe you have what it takes to escape this horrific situation download this game now and try out! Game features: VR mode! Innovative puzzles! Stunning graphics! Scary atmosphere!",Single User,,,Touchpad,"Gear VR, Go",Games,"Horror, Puzzle",English,1.1,Room 8 Sudio,Mobigrow LLC,http://keycube.com/,"May 2, 2018",Privacy Policy,,
1329982467106352,Starbear: Taxi,¥490,"3064 A.D. Fresh out of “hibearnation"" (aka unemployment), Starbear is a mammal on a mission: to deliver as many busy bears to their desired destinations as possible, avoiding pesky raccoon bandits along the way. Featuring a novel VR-native RC flight-control system, you gain precise control over your space taxi, with a custom aerodynamics model that allows your flight skills to shine. ‘Starbear: Taxi’ is a fresh new title from Funktronic Labs, developers of award-winning titles Cosmic Trip and Nova-111.

TAXI PASSENGERS - Race bears around town before the clock runs out!
AVOID & CLEAR OBSTACLES - Watch out for those sneaky bandit raccoons!

* Fun VR Controls - natural physics-based RC flight controls — easy to learn, tough to master
* Replayable - Highly replayable arcade experience, perfect to drop into and instantly play
* ♫ Dynamic Soundtrack ♫ - Music tuned to your personal playstyle 
* Leaderboards - who among you & your friends will have the beary best score?",Single User,,,Oculus Go Controller,"Gear VR, Go",Games,"Action, Arcade, Flying","English, Chinese (China), Chinese (Taiwan), French (France), German, Japanese, Korean",12,Funktronic Labs,Funktronic Labs,http://playstarbear.com/,"May 3, 2018",Privacy Policy,,
1736022076426765,The City Quakes: San Francisco 1906 & 1989,¥290,"Watching the history of San Francisco earthquakes from classic 1906 footage to the modern 1989 event in stereoscopic format, brought into VR with customizable theater seating and environments.

The San Francisco Earthquake and Fire of 1906 was the worst natural disaster in American history, destroying over 500 city blocks and leaving nearly a quarter of a million people homeless. It was also the first catastrophe to spark a worldwide media frenzy. “The City Quakes” takes you back to San Francisco’s wild gold rush beginnings and the days leading up to and immediately after the great quake and firestorm. These stereo photos, taken by amateur and professional photographers alike, put you right on the scene and include rare images never before seen in 3-D, including dramatic views of the 1989 Loma Prieta quake. 

Stereoscopic Movie in Full 360 experience
Customizable viewing experience
Of Great Historic Value, Educational

TRT: 28:04 minutes",Single User,,,,"Gear VR, Go",Entertainment,"Casual, Educational, Movie",English,1.0.09,RGB3D,RGB3D,http://rgb3d.com/,"November 16, 2017",Privacy Policy,,
1339156882838156,SESQUI VR: MERIDIAN,Get,"Polarman – Combining 360° video with drawings by Canadian comic artists, Polarman tells the origin story of Iqaluit’s real-life superhero.

A Tribe Called Red: Indian City 360° – Featuring music by Indigenous DJ crew, A Tribe Called Red, this interactive video features gradient audio that lets viewers “mix” a song with their eyes.

Pikangikum – Puppetry and animation illustrate traditional Ojibwe teachings. A film by Amanda Strong, in collaboration with students from Pikangikum, Ontario.

Hani al Moulia: My Own Perspective – Join Hani al Moulia, a new Canadian who fled war in Syria, and see moments in which his perspective crystallizes into photos of amazing clarity. 

Waterball – Designer Marian Bantjes collaborates with electronic musician Loscil, to create a kaleidoscopic experience composed of video loops of water and a generative soundscape.

HORIZON – A 360° visual symphony celebrating the people, landscapes and freedoms that make Canada home. You’ll see Canada like never before.",Single User,,,Touchpad,"Gear VR, Go",Entertainment,"Educational, Exploration, Music, Narrative","English, French (Canada)",1.31,SESQUI Inc.,SESQUI Inc.,http://www.sesqui.ca/vr,"May 24, 2017",Privacy Policy,,
1391548304284983,Manifest 99,¥490,"Manifest 99 is an ominous and eerie story about finding redemption in the afterlife. Set on a mysterious train inhabited by a murder of crows, you assist four travel companions on a journey to their final destination. This virtual reality experience is played without a controller: you gaze into the eyes of crows to move to their perch, viewing the world from their scale and perspective. Look into the eyes of your travel companions and uncover the reason why they – and you – are on this train traveling into the great beyond.

Features:
– A rich world rendered in a striking, painterly visual style
– No controller required, best experienced sitting or standing
– Move around by gazing into the eyes of crows
– Discover items to learn more about your travel companions",Single User,,,"Oculus Go Controller, Gamepad, Touchpad","Gear VR, Go",Entertainment,"Casual, Exploration, Narrative",English,1.0,Flight School Studio,Flight School Studio,https://www.manifest99.com/,"June 28, 2018",Privacy Policy,,
1871718786197152,Cirque du Soleil,¥690,"Enter the world of Cirque du Soleil for an up, close and intimate look at some of their most iconic shows. Swing into a Mexican daydream in THROUGH THE MASKS OF LUZIA, or dive into a hypnotic underwater universe in DREAMS OF ‘‘O’’.  Challenge your perceptions in INSIDE THE BOX OF KURIOS and watch an epic battle unfold in the mythical world of KÀ - THE BATTLE WITHIN. Cirque du Soleil VR brings these stunning experiences to life like never before.

NEW EXPERIENCE - ALEGRÍA - A SPARK OF LIGHT is an incredible re-imagining of one of Cirque du Soleil’s most iconic productions. This is a universal tale of change, renewal and enlightenment. ",Single User,,,Oculus Go Controller,Go,Entertainment,"Movie, Music, Narrative",English,1.01.12,Felix & Paul Studios,Felix & Paul Studios,https://www.felixandpaul.com/,"December 8, 2018",Privacy Policy,,
1688130367976502,Shepard Fairey VR - DAMAGED,Get,"It’s been nearly 10 years since Shepard Fairey’s last solo exhibition in his hometown of Los Angeles and the iconic HOPE imagery he created for then Presidential candidate Barack Obama. Now for the very first time Shepard Fairey's work has been transformed into a virtual reality experience. Experience his most ambitious show to date, aptly titled DAMAGED.

In this unprecedented political climate, Fairey’s message has changed from hope to purpose: “DAMAGED is an honest diagnosis, but diagnosis is the first step to recognizing and solving problems. ""I definitely think that art can be part of the solution because it can inspire people to look at an issue they might otherwise ignore or reject.”

* Listen to over 100 minutes of exclusive narration by Shepard Fairey.
* Interact with hundreds of artworks.
* A full three dimensional photo realistic representation of his Damaged show.",Single User,,,Oculus Go Controller,"Gear VR, Go",Apps,"Art/Creativity, Narrative, Simulation","English, French (France), German, Italian, Portuguese (Brazil), Russian, Spanish (Mexico), Spanish (Spain)",1.1332,Talespin,VR't Ventures,http://www.vrtventures.art/,"October 16, 2018",Privacy Policy,,
2364870590252749,Rome Reborn: The Pantheon,¥490,"Today, the Pantheon is a standard stop on any visit to Rome. The best-preserved building surviving from ancient Rome, it is a rotunda topped with an enormous dome. Now, wherever you live, you can use this app to take a virtual field trip to the Pantheon with Steven Zucker and Beth Harris of Smarthistory as your guides. While you freely explore the exterior forecourt and interior sanctuary of the reconstructed complex, they will explain what you are seeing and its significance. You can toggle between the site today and the way it looked in antiquity. Learn about the design and decoration of the building, the nature of the religious cult housed in it, and how it was the scene of a recurrent solar spectacle each year on Rome’s birthday. When you are finished, go to the Rome Reborn website and take an assessment to see how your knowledge about the Pantheon stacks up against that of experts and other members of the Rome Reborn community.",Single User,,,Oculus Go Controller,"Gear VR, Go",Apps,"Educational, Exploration, Travel","English, English (US)",1.0.4,"Vector VR, LLC",Flyover Zone Productions,https://www.romereborn.org/content/pantheon,"April 6, 2019",Privacy Policy,,
1809897762383106,Claro,¥490,"Oculus Go Only! Play through beautiful, zen-like miniature worlds where you manipulate the sun to grow a tree in each of the 38 puzzles - it's a perfect VR game for everyone.

HAND CRAFTED

Every puzzle feels like a unique, hand-crafted tiny world floating in the sky. Making excellent use of VR, you are put right into a responsive, tangible, elegant place.

EASY TO USE

Using the Oculus Go controller, intuitive controls allow you to manipulate the position of the Light and rotate objects. It has been designed to be easy for everyone to pick up, enjoy and complete.

ATMOSPHERIC

Audio provides a rich backdrop, highlighting every action and creating a soothing experience.

GREAT EVOLVING VR EXPERIENCE

Claro is a perfect introduction to VR for anyone! Frequent updates ensure the title continues to improve and take advantage of the latest VR has to offer.",Single User,,,Oculus Go Controller,Go,Games,"Casual, Puzzle, Relaxation/Meditation",English,1.8,Superbright,Superbright,http://superbright.org/,"May 1, 2018",Privacy Policy,,
