Game_Id,Game_Name,Game_price,Game_description,Game_platform,Game_genre,Game_playArea,Game_Controllers,Game_rating,Game_releaseDate,Game_latestDate,Game_version,Game_type,Game_modes,Game_languages
d97547f2-ae27-4bb2-ae3b-f26777732da1,HelixxVR Rainbow Decks,¥520,"Description

Celebrate the many colors under the sun with these custom Helixx VR rainbow decks. Big thanks to Helixx VR for being such an awesome member of Tribe and the VR community.



Continue reading","VIVE                            


                                                                                                                                                                VIVE Cosmos                            


                                                                                                                                                                VIVE Pro                            


                                                                                                                                Oculus Rift                            


                                                                Valve Index                            


                                                                                                                                                                VIVE Cosmos Elite","Simulation
Music
Education","Seated
Standing
Room-scale","VIVE Controllers
Oculus Touch
VIVE Cosmos Controllers
Valve Index Controllers",Everyone,6/27/2019 6:07,7/31/2019 5:59,0.08.4,Game,Singleplayer,English (United States)
1d83b778-e5d6-4a46-ae45-5eb6c21068cb,Re-Bot,¥520,"Description

Have you ever fought against the waves of angry robots who want to wipe out you? Well, if the answer is no, you have to train yourself. 
In Re-bot you will be catapulted into a tiny and unknown planet of the solar system and there will be armed robots, which will only want one thing. Destroy you. 
Will you be able to withstand?



Continue reading","VIVE                            


                                                                                                                                                                VIVE Cosmos Elite","Adventure
Action
Shooter
Sci-Fi","Standing
Room-scale",VIVE Controllers,Everyone,11/21/2017 2:25,12/4/2017 10:20,1.0.1,Game,Singleplayer,"English (United States)











Italian"
4beb6b8e-4a3a-4acb-adba-6cd40005cfc4,Dead Hungry,¥820,"Description

Sink your teeth into the first VR offering from well-known PixelJunk series developer Q-Games! Dead Hungry is a fast-paced hilarious panicky action game in which you are a fearless food-truck chef working overtime to end the invading zombie menace-by sating their hunger with an order of burger, coke and fries! Feed the swarms of ravished zombie schoolgirls, japanese office workers, and sumo wrestlers turning them back into well-fed members of society before your very eyes! Stack burgers precariously to the ceiling using farm-fresh ingredients, and pretty much just about anything else you can get your hands on!
(also playable on Oculus Rift)



Continue reading","VIVE                            


                                                                                                                                                                VIVE Cosmos                            


                                                                                                                                                                VIVE Pro                            


                                                                                                                                Oculus Rift                            


                                                                                                                                Oculus Rift S / Quest + Link                            


                                                                Valve Index                            


                                                                                                                                                                VIVE Cosmos Elite","Casual
Action",Room-scale,"VIVE Controllers
VIVE Cosmos Controllers
Valve Index Controllers",10+,12/6/2016 1:44,8/18/2017 1:41,0.1,Game,Singleplayer,English (United States)
7d3a918e-1df0-4153-a04d-60a384f3dffb,Gun And Word,Free,"Description

The first word spelling VR shooter;
VR games at the same time, learning English, memorizing words;
PP gun operating mode, lead to better shooting experience;
Experiential learning, lively and interesting, learning effect is good.



Continue reading","VIVE                            


                                                                                                                                                                VIVE Cosmos                            


                                                                                                                                                                VIVE Cosmos Elite","Shooter
Education","Seated
Standing","VIVE Controllers
VIVE Cosmos Controllers
Others",Everyone,12/10/2016 1:57,9/25/2017 6:07,1.0.1,Game,Singleplayer,Chinese (Simplified)
1d676325-6faa-452c-8b46-36a1fa3cef68,Under Water: Abyss Survival VR,"¥1,010","Description

With nowhere to run or hide, complete the mission in the sea base, Bethesda, deep down in the abyss!

- Features
○ Easy and intuitive weapon selection

○ Weapon boost feature maximizes the satisfaction in hitting enemies

○ In the midst of defeating the monsters, use the repair bot to repair the base with a looming 
　 sense of tension and thrill.

○ Unease as sea creatures can appear at any moment in the flooding base.

○ Able to select the difficulty that best suits you.

- Story
Year 20XX.
Humanity polluted the Earth’s environment and created the sea base, Bethesda, to research about potential deep sea resources and lifeforms. 
However, the quickly constructed base’s nuclear reactor was unstable, causing problems on a frequent basis. Recently, there has been a sharp increase in the reactor’s instability. One day, Bethesda picked up a strange, low frequency nearby and communication with the base was simultaneously lost.
The land-based headquarters decided to dispatch a rescue team to Bethesda under the name Operation: Under Water. However, a message from an unknown source was received right before the team arrived.
""Oh… God… We’ll all die in the end…""



Continue reading","VIVE                            


                                                                                                                                                                VIVE Pro                            


                                                                                                                                Oculus Rift                            


                                                                                                                                Oculus Rift S / Quest + Link                            


                                                                                                Windows Mixed Reality                            


                                                                                                                                                                VIVE Cosmos Elite","Shooter
Horror
Sci-Fi","Seated
Standing
Room-scale","VIVE Controllers
Oculus Touch
Windows MR Controllers",10+,7/12/2019 8:06,1/6/2021 7:10,v1.0,Game,Singleplayer,English (United States)
a9f503b6-f422-4c18-b82b-45094845b18a,RETNE,Free,"Description

In RETNE you are a tourist travelling through VR Land. There's lots to see and so many things to do, but there’s a catch; it’s A DIY tour, so you have to do the hard work to visit all the magical attractions that the VR world has to offer. But don’t worry, you’ll be accompanied by your very own quirky tour guide ‘Lil Mo’ who will give you a helping hand. Together you will have an adventure that shows the wonders of VR Land and by the end of the tour you’ll only want to see more. Get ready to play and be surprised by the only tour in VR Land. 

RETNE has been made by a team from Northern Ireland - VRNI Ltd, Kainos, Enter Yes, David Baxter Audio, actor Michael Smiley (Rogue One, Dr Evazan) and supported by NI Screen, Invest NI and Digital Catapult.



Continue reading","VIVE                            


                                                                                                                                                                VIVE Cosmos                            


                                                                                                                                                                VIVE Cosmos Elite","Adventure
Casual
Education","Standing
Room-scale","VIVE Controllers
VIVE Cosmos Controllers",Everyone,9/14/2017 3:42,2/7/2018 7:06,1.1,Game,Singleplayer,English (United States)
7cdcb104-6c10-4633-9e2f-86337beb6c3d,The Poisoner (Demo),¥100,"Description

The Poisoner is a VR escape room you've never seen before!

Immerse yourself in a dark atmospheric thriller. You with your friend are police detectives on the trail of a dangerous criminal.

Original puzzles and dark atmosphere, a mysterious criminal who is going to catch you and leave in his house forever. This is the start of a big detective story to come soon.

Key features: 
• Fully interactive environment
• Telekinesis - use it to grab things
• Watch the hints on your smartwatch, they are helpful

Solve logic puzzles using your intuition and be ready for an adrenaline rush.

This version of the game has only one location, the basement. The dangerous criminal caught you and put there. So, you need to get out of there as soon as possible. Try to find the secret code for escape and avoid the effect of poisoning.



Continue reading","VIVE                            


                                                                                                                                                                VIVE Pro                            


                                                                                                                                                                VIVE Cosmos Elite","Adventure
Horror","Seated
Standing
Room-scale",VIVE Controllers,13+,11/15/2018 8:49,11/15/2018 8:49,1,Game,Singleplayer,English (United States)
4bc8a310-0835-4d33-97c5-a46ba0974000,EnterVR,¥561,"Description

""EnterVR"" is VR game that including crossbow shooting and tower defense in one game. Wearing HTC VIVE, now you can use the energy crystal invasive the world of alien. However, these alien creatures did not seem to welcome your arrival. It seems only to pick up a crossbow, throwing props, launch skills,to against all the monsters from sea and air. Rival pressing harder and harder! All-round attack struck tricks! The offensive and defensive of Power Crystal war imminent! Find out the alien creatures who have a mysterious force, with the detonation of props, unity neutral creatures,to guard the new world belongs to you! Game Features: Depth optimized Crossbow operating feel, a sense of real physical combat experience; flexible handling of weapons and skills trigger operation; betutiful game scene, rich interactive props, playable role configuration, everything just to give you a new experience of the crossbow shooting VR game!



Continue reading","VIVE                            


                                                                                                                                                                VIVE Pro                            


                                                                                                                                                                VIVE Cosmos Elite","Adventure
Casual
Action
Shooter","Seated
Standing",VIVE Controllers,Everyone,8/5/2016 0:02,11/19/2021 5:43,1.0.5,Game,"Singleplayer
Multiplayer","English (United States)











Chinese (Simplified)











Chinese (Traditional)











French (France)











German











Italian











Japanese











Russian











Spanish (Spain)"
d914f02f-f999-4bc8-898d-48cdb6d5f4b6,ShapeSim,"¥1,997","Description

Play with model pieces in VR and build your own virtual scenes

Turn your imagination into reality without learning complex 3D programs



Continue reading","VIVE                            


                                                                                                                                                                VIVE Cosmos                            


                                                                                                                                                                VIVE Pro                            


                                                                                                                                Oculus Rift                            


                                                                                                                                Oculus Rift S / Quest + Link                            


                                                                Valve Index                            


                                                                                                Windows Mixed Reality                            


                                                                                                                                                                VIVE Cosmos Elite","Simulation
Art & Design","Standing
Room-scale","VIVE Controllers
Oculus Touch
Windows MR Controllers
VIVE Cosmos Controllers
Valve Index Controllers",Everyone,10/9/2019 10:33,10/9/2019 10:33,1.0.0,Game,Singleplayer,English (United States)
a9854322-1c27-4dc6-95aa-3a98153b5a87,Horizon Vanguard Location Test,Free,"Description

Blast your hovercycle through the enemy's crushing forces under a bright blue sky! Use your hovercycle to dodge enemy fire and attack armored ground targets while taking aim with your pistol to destabilize and destroy aerial foes! Use your radar to get your bearings when overwhelmed!



Continue reading","VIVE                            


                                                                                                                                                                VIVE Cosmos                            


                                                                                                                                                                VIVE Pro                            


                                                                                                                                                                VIVE Cosmos Elite",Action,Seated,"Keyboard
Mouse
VIVE Controllers
Gamepad
VIVE Cosmos Controllers",10+,3/26/2018 7:57,3/26/2018 7:57,1.6,Game,Singleplayer,
1cfd7054-f89a-41cf-aa74-245c657c35cc,Panzer Panic,¥980,"Description

Battle your friends in an action-packed tank VR multiplayer game!

The Battle is on! Face off against your friends in thrilling multiplayer panzer battles for supremacy! Defend your base against attacking tanks and destroy your enemies in breathtaking firefights. Capture the enemy flag, as you blast your way through the enemy lines. Use the various power-ups wisely to boost your abilities and turn the tide of battle!

PANZER PANIC VR is an innovative virtual reality arena game that places you behind the controls of a battle ready tank. Choose from a collection of different tanks and customize them. Challenge up to 5 friends in local multiplayer or hone your skills against a cunning AI on many action-packed maps. Will you be the hunter or the hunted, as you rush to secure victory for your team?

Features:
✔ Highly immersive VR fights
✔ Fierce team Deathmatch mode
✔ Thrilling battle arenas
✔ Action-packed single player gameplay 
✔ Exciting gameplay options
✔ Challenging achievement system
✔ Powerful tanks of different classes
✔ Awesome customization with various skins
✔ Controller support

© www.handy-games.com GmbH



Continue reading","VIVE                            


                                                                                                                                                                VIVE Cosmos                            


                                                                Valve Index                            


                                                                                                Windows Mixed Reality                            


                                                                                                                                                                VIVE Cosmos Elite","Action
Strategy
Simulation","Seated
Standing","VIVE Controllers
Gamepad
Gaze
Windows MR Controllers
VIVE Cosmos Controllers
Valve Index Controllers
Others",10+,5/24/2017 5:40,8/10/2017 1:31,1.1.0.2,Game,Multiplayer,English (United States)
4b649d34-75a5-41c4-9a1f-504d01f136c4,ShapeSim: Wizard Castle Construction Set,"¥1,010","Description

The wizard brothers have taken over a castle town and have installed magical towers and other magical devices. Between the local lords and the new comers, who will prevail?

Comes with over 100 pieces including:
Castle walls
towers
main castle
summoning circles and magical structures
town folks
etc..



Continue reading","VIVE                            


                                                                                                                                                                VIVE Cosmos                            


                                                                                                                                                                VIVE Pro                            


                                                                                                Windows Mixed Reality                            


                                                                                                                                                                VIVE Cosmos Elite","Simulation
Art & Design","Seated
Standing
Room-scale","VIVE Controllers
Windows MR Controllers
VIVE Cosmos Controllers",Everyone,4/24/2019 10:37,4/24/2019 10:37,1,Game,Singleplayer,English (United States)
7c8c388a-0a25-4f4a-93c6-370dc850cfca,Streetball VR,¥100,"Description

The classic streetball arcade sport is back! 

Experience the pleasure of basketball when you step into the street one on one with the top finest in basketball action and play in different streets with beautiful backgrounds in VR. 

Practice your skills or take your talents and break the time record with your acrobatic jams and an astonishing display of skills. 

You can spank the basketball with special skills and acrobatic moves and score a point in real-time. Whether you want to play against the computer or enjoy with others for high scores, you are rest assured of a more entertaining blast!

Game Features

3 Maps
4 Various colored balls
2 Game Modes: Practice and Time Mode
32 Hip Hop Tracks

Required Hardware HTC Vive + Motion Controller



Continue reading","VIVE                            


                                                                Valve Index                            


                                                                                                Windows Mixed Reality                            


                                                                                                                                                                VIVE Cosmos Elite","Casual
Sports
Simulation","Seated
Standing
Room-scale","VIVE Controllers
Windows MR Controllers
Valve Index Controllers",Everyone,3/16/2018 7:42,3/16/2018 7:42,1,Game,Singleplayer,English (United States)
1cd7a412-81b9-4db2-918b-d96b27c7d627,Jurassic Escape,"¥1,680","Description

Dinosaurs have broken containment. 
Electric fences are no longer a deterrent.
The government will nuke the island in 30 minutes and they sent YOU to  get the dna samples and files from an old abandoned monitoring station.  
Once you get in power goes out. 
Now you need to restore power and communications to call for your evacuation, or you too, will become extinct!

Think ESCAPE ROOM, not adventure game, there are clues for most things but the idea is to get out, not be led by a story, this requires a different mode of thinking!
Enjoy!!
We will be making minor tweaks over the next week.  Please report any bugs and give us a chance to fix them before a negative review!
We will be working on making this a multi-player escape room so you can play with friends. This is a feature we can not promise but will be attempting to implement after we fix any bugs and the tweaks required.
(also playable on Oculus Rift)



Continue reading","VIVE                            


                                                                                                                                                                VIVE Cosmos                            


                                                                                                                                                                VIVE Pro                            


                                                                                                                                Oculus Rift                            


                                                                                                                                Oculus Rift S / Quest + Link                            


                                                                                                                                                                VIVE Cosmos Elite","Adventure
Escape Room","Standing
Room-scale","VIVE Controllers
Oculus Touch
VIVE Cosmos Controllers",10+,1/3/2019 9:59,1/7/2019 3:56,1.03,Game,Singleplayer,English (United States)
a9821cc3-3294-4cd2-8e1f-51cc7f5b52ab,Starbear: Taxi,¥820,"Description

A fast-paced, VR-native title that really delivers. Race a spaceship taxi around Starbear’s tiny, futuristic city to deliver busy bear passengers to their desired destinations. Bears gotta be places too, you know?!

3064 A.D. Fresh out of “hibearnation"" (aka unemployment), Starbear is a mammal on a mission: to deliver as many busy bears to their desired destinations as possible, avoiding pesky raccoon bandits along the way. Featuring a novel VR-native RC flight-control system, you gain precise control over your space taxi, with a custom aerodynamics model that allows your flight skills to shine. ‘Starbear: Taxi’ is a fresh new title from Funktronic Labs, developers of award-winning titles Cosmic Trip and Nova-111.

*** Summary ***
TAXI PASSENGERS - Race bears around town before the clock runs out!
AVOID & CLEAR OBSTACLES - Watch out for those sneaky bandit raccoons!
EARN THE HIGHEST SCORE - Collect the most sweet honey money to win!

*** Features ***
* Immersive VR Gameplay - action-packed, skill-based taxi gameplay
* Fun VR Controls - natural physics-based RC flight controls — easy to learn, tough to master
* Cute-As-Heck Art Style - vibrant and colorful, with hand-crafted custom toon shaders
* Replayable - Highly replayable arcade experience, perfect to drop into and instantly play
* ♫ Dynamic Soundtrack ♫ - Music tuned to your personal playstyle 
* Leaderboards - who among you & your friends will have the beary best score?
(also playable on Oculus Rift)



Continue reading","VIVE                            


                                                                                                                                                                VIVE Cosmos                            


                                                                                                                                                                VIVE Pro                            


                                                                                                                                Oculus Rift                            


                                                                                                                                Oculus Rift S / Quest + Link                            


                                                                                                                                                                VIVE Cosmos Elite","Casual
Action
Racing
Sci-Fi","Seated
Standing
Room-scale","VIVE Controllers
VIVE Cosmos Controllers",Everyone,5/3/2018 7:00,5/3/2018 7:00,1,Game,Singleplayer,"English (United States)











Chinese (Simplified)











Chinese (Traditional)











French (France)











German











Japanese"
4b5dbd9e-ccfe-45f9-bade-bf5a89e07f92,Police confrontation training (shooting game),Free,"Description

A group of outlaws raided a large business and kidnapped the hostages. You were ordered to hunt down the gangsters and authorize the killing of the gunman on the spot!



Continue reading","VIVE                            


                                                                                                                                                                VIVE Cosmos                            


                                                                                                                                                                VIVE Cosmos Elite","Action
Shooter","Seated
Standing
Room-scale","VIVE Controllers
VIVE Cosmos Controllers",Everyone,11/28/2017 8:18,11/28/2017 8:18,V1.0,Game,Singleplayer,Chinese (Simplified)
1cb7d7e0-7782-473e-a55a-ce5af2ed008e,Space Fist,"¥1,580","Description

In 2060 AD, the earth federal government has developed a VR game named Space Fist for selecting powerful federal warriors to eliminate the forces of evil and terrorists around the world. The government intends the federal warriors tofight against the forces of evil and terrorists who have defied orders and broken Earthlaw.
However, during a hacker intrusion, your sister’s consciousness was trapped in the game. In order to save your sister, as well as to investigate the conspiracy behind the hacker, you don the helmet and enter the game alone.  
In the virtual world of Space Fist, you are a fighter challenging powerful enemies across different environments. A well-timed punch against a foe may land double damage. The wiseuse of energy to release yourultimate skill or intense power can maximize the efficiency of anattack. Your quick responses in evasion and defense canlead to a decisive battle victory.

Functions:
Fighting Mode: Players can customize the roles, difficulty and maps.
Story Mode: There are abundant stories including the main line story, the branch line story and the Trial Tower.
PVP Mode: Players can fight with each other in real-timeoverLAN.
Store: The crystals you wincan be used to purchase various gear to bolsteryour strength.

Check back for ever-expanding new features and content. Get psyched for a VR adventure with Space Fist VR.



Continue reading","VIVE                            


                                                                                                                                                                VIVE Cosmos                            


                                                                Valve Index                            


                                                                                                                                                                VIVE Cosmos Elite","Action
Sports
Sci-Fi","Standing
Room-scale","VIVE Controllers
VIVE Cosmos Controllers
Valve Index Controllers",13+,3/6/2017 5:33,10/12/2017 11:38,1.0.1,Game,Singleplayer,"English (United States)











Chinese (Simplified)"
4af9b5ac-4e62-4746-a6ef-b965ef60e43a,Beer Pong VR,"¥1,010","Description

ABOUT THIS GAME

Beer Pong VR brings the classic party game into the VR world of competitive gaming. With multiple immersive environments to play in, we guarantee they will bridge the gap between reality and the Virtual world and make you interact with virtual materials. Word of advice, use the straps. The table is not real. What are the benefits of playing Beer Pong in VR exactly? No more chasing pong balls and no more spilling your precious beer with this fast-paced arcade-style game. Beer Pong VR is fun, fast, challenging Caution some say it is addictive.

Polish your skills at the pong table for hours on end and get ready to challenge your friends in the upcoming Online Multiplayer update!

So what systems will it work with?

Currently, the game works with HTC Vive and Oculus Rift Touch systems.

How do you play? 

You can play in single or multiplayer local play and have 2 unique environments to play in a basement or party room. The play actions are all controlled by the handheld motion device, to select items to push the top button for the laser pointer and bottom button for selection of menu items. To play just reach for a ball and have it located right in front of the controller and select and hold the bottom button to grab a ball. When you throw the ball release the button at the position you which to throw.



Continue reading","VIVE                            


                                                                                                                                                                VIVE Cosmos                            


                                                                                                                                                                VIVE Pro                            


                                                                                                                                                                VIVE Cosmos Elite","Action
Sports
Simulation
Social","Seated
Standing","VIVE Controllers
VIVE Cosmos Controllers",Everyone,4/23/2018 9:38,4/23/2018 9:38,V1.1.0,Game,Multiplayer,English (United States)
a9524f9f-2ade-498e-b4d0-4af9a6e010f9,Glaive,¥98,"Description

Battle monsters of the darkness with a kinetic blade! Intense combat and blade throwing action in adrenaline inducing VR! Skirmish through progressive levels of challenge and adversity to find ultimate victory or your fatal demise. Defeat the darkness! Wield the Glaive!


Features:

Challenging fast-action gameplay that's simple and fun. 

Seven levels of increasing difficulty and hard mode for seven additional levels of hard mode difficulty. 

Continue options to start the action where you left off.

HTC Vive and only one Vive controller required
Standing only and room-scale compatible
(also playable on Oculus Rift)



Continue reading","VIVE                            


                                                                                                                                                                VIVE Cosmos                            


                                                                                                                                Oculus Rift                            


                                                                                                                                Oculus Rift S / Quest + Link                            


                                                                Valve Index                            


                                                                                                                                                                VIVE Cosmos Elite","Action
Horror
Sci-Fi","Standing
Room-scale","VIVE Controllers
Oculus Touch
VIVE Cosmos Controllers
Valve Index Controllers",17+,3/1/2017 4:12,10/12/2017 8:20,1.2,Game,Singleplayer,English (United States)
1cb5f2e7-7d85-4fc4-85db-d9f41ec96729,Disco Time 80s VR,"¥1,010","Description

Its Disco Time.

The 80s are back! 
Enter the Dancefloor and celebrate an 80s club party in VR.

Features
- 18 80s Style Music Tracks or use The InGame YouTube Browser
- 3 Clubs + Miami Style Street with entrances to the clubs
- Interaction: Ask a Dancer for a dance, you can choose between 20 dance styles
- 7 Various effects like Slow Motion, Neon, Fog, Alcohol, Drawing and more
- Fun Games like Dart, Bowling, Mini Basketball, Pool Billiard and Arcade Machine
- Teleportation and Free (Slide) Locomotion VR
(also playable on Oculus Rift)



Continue reading","VIVE                            


                                                                                                                                                                VIVE Cosmos                            


                                                                                                                                Oculus Rift                            


                                                                                                                                Oculus Rift S / Quest + Link                            


                                                                Valve Index                            


                                                                                                Windows Mixed Reality                            


                                                                                                                                                                VIVE Cosmos Elite",Music,"Seated
Standing
Room-scale","VIVE Controllers
Windows MR Controllers
VIVE Cosmos Controllers
Valve Index Controllers",Everyone,3/6/2018 10:26,3/6/2018 10:26,1.3,Game,Singleplayer,English (United States)
a909f55e-30d5-47ab-8bc1-1afbee66be93,Emission VR,¥200,"Description

The study and the creation of biological weapons in a secret lab made virus that turns people into the walking dead. Once the virus got into the ventilation system and the state had to preserve the lab.

Ten years have passed and the protagonist charge to enter the lab and destroy all proof-virus.

This survival horror game where you have to confront the zombies in the narrow corridors.



Continue reading","VIVE                            


                                                                                                                                                                VIVE Pro                            


                                                                                                                                                                VIVE Cosmos Elite","Adventure
Action",Seated,"Keyboard
Mouse",17+,12/14/2016 3:36,8/7/2017 8:41,1,Game,Singleplayer,English (United States)
4af4ef80-6a29-4e7c-a9a8-8ab8f07f76cd,Star Chart,¥980,"Description

Step into your very own Virtual Reality Planetarium! Star Chart lets you explore the solar system and night sky in a beautiful and accurate real-time simulation.

We're proud to bring to you the hugely successful astronomy & star gazing app - Star Chart - downloaded by over 20 million people world-wide.

Delight in exploring the solar system, from the Sun to the smallest moons of Saturn and out to the coldest, darkest, farthest reaches of Pluto. Gaze down and marvel at our solar system from above. Look up in wonder at the rings of Saturn. Feel the awe of floating in space around worlds no human has yet set foot on. Understand how the constellations of our night sky are made up of stars distant to each other in both space and time. Embrace the impossible distances of our solar system and the inordinate scale of our universe.

Star Chart currently includes:
- Explore Mode: A 3D solar system to explore, including the Sun, the planets, major moons and more
- Sky View: An accurate real-time simulation of the night sky as you see them from your own GPS coordinates.
- NEW! Moments In Time: Set foot on the surfaces of the moon and Mars, in our new Moments in Time experience. We've recreated some of the most memorable moments in the history of human space exploration, from the Apollo 11 Moon Landing to the Mars Science Laboratory's Curiosity Rovers exploration of Mars.
- NEW! Meteor Showers: The location of active Meteor Shower Radiances are now shown in our new Sky View mode.
- NEW! Messier Objects: nebula can now be found and selected and held in your hand.
- All 88 constellations based on the beautiful artwork of 17th century astronomer Johannes Hevelius.
- IAU Named rocky planet surface details.

What better way to learn about the night sky and astronomy than to immerse yourself as a virtual astronaut travelling through space. This experience is the perfect way for both the young and old to let their inner child experience the thrills of embracing the final frontier.

Please NOTE:
- Written from the ground up for Virtual Reality, this version of Star Chart is in many ways a superior product to that on iOS / Android / Windows 8 and more. We will continue to develop and enhance Star Chart over time, and we hope that Star Chart will reach and exceed parity with our other versions. But please note that there are no promises as to which features we will include nor when.

Feel free to provide us with your thoughts, feedback and feature requests. And for help using Star Chart in VR please see the Virtual Reality section of our Star Chart User Guide: www.escapistgames.com/starchart/instruction_manual.html
(also playable on Oculus Rift)



Continue reading","VIVE                            


                                                                                                                                                                VIVE Pro                            


                                                                                                                                Oculus Rift                            


                                                                                                                                Oculus Rift S / Quest + Link                            


                                                                Valve Index                            


                                                                                                                                                                VIVE Cosmos Elite",Education,"Seated
Standing
Room-scale","VIVE Controllers
Oculus Touch
Valve Index Controllers",Everyone,9/13/2016 8:00,1/22/2019 10:42,1.7,Game,Singleplayer,"English (United States)











Chinese (Simplified)











French (France)











German











Italian











Japanese











Korean (South Korea)











Russian"
7c0bc64f-5247-4d2a-bb7b-b28053d98ce4,High Noon VR,"¥1,010","Description

There is a new sheriff in town! High Noon is a fun VR shooter where you play as а sheriff in a small town somewhere in the Wild West.

Although, the things are not doing that well in this town. Hordes of bloodthirsty outlaws terrorize poor peaceful townsfolk and they could be real pain in the neck of a new sheriff. In your neck. So make ‘em dance! You are the Law now. And the time has come for them to learn that once and for all.

Wild West setting
Immerse yourself into the true Western - the scorching sun, prairies and saloons. Fight and win on the colorful locations of the Wild West!

Huge arsenal of weapons
From regular revolvers, rifles and dynamite to unconventional harpoons. Choose and upgrade your weapons right - your life depends on it!

The higher your skill, the better the reward
The game encourages you to play “in style” - achieve goals by a killing sprees, multiple headshots and double your reward!

Justice is in your hands
Enemies get tougher and bosses get deadlier with each new level and location — upgrade your arsenal and mow them down. Every single one of them has different look and behavior, but they all have a common goal - to get rid of the new sheriff.
Join the fight, upgrade your weapons, and compete with your friends. Dynamic battles against dozens of enemies, a vigorous soundtrack and vivid, stylish visuals in the classic Western atmosphere awaits you. You are the Law now!



Continue reading","VIVE                            


                                                                                                                                                                VIVE Cosmos                            


                                                                Valve Index                            


                                                                                                                                                                VIVE Cosmos Elite","Action
Shooter","Seated
Standing","VIVE Controllers
VIVE Cosmos Controllers
Valve Index Controllers",13+,5/8/2017 8:16,12/7/2017 6:39,1.2.0.0,Game,Singleplayer,English (United States)
1c854788-212c-4222-9676-fc085df056fa,Xobox - circle and cross,¥167,"Description

Tic-tac-toe (also known as noughts and crosses or Xs and Os) is a paper-and-pencil game for two players, X and O, who take turns marking the spaces in a 3×3 grid. The player who succeeds in placing three of their marks in a horizontal, vertical, or diagonal row wins the game.

This has significantly changed the game, which can be as simple or very demanding and difficult. We have a board with the size of three rows for three columns as in a classic game with an additional dimension which gives us six game boards. Here we play as we used to, on one board to set a circle or cross in one line alternating with the other player. Whoever succeeds, he wins. Simple what not ?

You get 15 levels in three difficult with three game styles for each Character in game. You will be rewarded for your effort independently for each game and you will unlocking the next bigger cubes and rows.
(also playable on Oculus Rift)



Continue reading","VIVE                            


                                                                                                                                                                VIVE Cosmos                            


                                                                                                                                                                VIVE Pro                            


                                                                                                                                Oculus Rift                            


                                                                                                                                Oculus Rift S / Quest + Link                            


                                                                                                                                                                VIVE Cosmos Elite","Casual
Social","Seated
Standing","VIVE Controllers
Gamepad
Oculus Touch
VIVE Cosmos Controllers",Everyone,12/7/2018 10:02,1/24/2019 7:12,1.2.7.4,Game,Singleplayer,"English (United States)











Chinese (Simplified)











French (France)











German











Japanese











Norwegian











Polish











Russian











Spanish (Spain)











Swedish"
d8a645eb-efb0-4ba5-9233-196b1c28bd8d,Gluttonous snake2,Free,"Description

This is the first person of the snake game, the player will become a snake, in the closed four weeks to find edible fruit, eating the wrong thing will have less than the desired effect, you want to try it?



Continue reading","VIVE                            


                                                                                                                                                                VIVE Cosmos                            


                                                                                                                                                                VIVE Cosmos Elite","Casual
Strategy",Room-scale,"VIVE Controllers
VIVE Cosmos Controllers",Everyone,7/17/2017 10:14,9/27/2017 9:35,1,Game,Singleplayer,Chinese (Simplified)
1c660195-b8de-46e4-9fe9-163efc8bd594,HoloLAB Champions,"¥1,010","Description

HoloLAB Champions is a virtual reality chemistry game show, where you complete lab experiments to become a Champion of lab practice. Interact with equipment and materials that you'd find in an actual lab. You must finish your experiments safely and accurately to earn points for entrance into the Hall of Brains. Scoop, pour, and burn your way to mastery in the HoloLAB. Your holographic host Earl and his sidekick Meyer guide you through a series of mini-labs that lead up to an ultimate lab challenge. Score achievements and do your best to earn an elemental trophy in this amazing Labstravaganza.

Virtual Lab Practice. Real Lab Mastery.



Continue reading","VIVE                            


                                                                                                                                                                VIVE Pro                            


                                                                                                                                                                VIVE Cosmos Elite","Simulation
Education",Standing,VIVE Controllers,Everyone,10/29/2018 7:37,10/29/2018 7:37,1,Game,Singleplayer,English (United States)
